"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,727+3","15,578+4","102","47-1","2-Dec-21"
"2","Coochbehar","29,669+11","29,443+10","98","128+1","2-Dec-21"
"3","Darjeeling","57,990+23","57,184+20","549+1","257+2","2-Dec-21"
"4","Kalimpong","7,132+1","7,053+2","54","25-1","2-Dec-21"
"5","Jalpaiguri","42,457+14","41,700+13","589","168+1","2-Dec-21"
"6","Uttar Dinajpur","20,073+3","19,779+4","240","54-1","2-Dec-21"
"7","Dakshin Dinajpur","18,543+14","18,183+15","175","185-1","2-Dec-21"
"8","Malda","33,738+12","33,442+8","188","108+4","2-Dec-21"
"9","Murshidabad","34,160+4","33,775+4","330","55","2-Dec-21"
"10","Nadia","74,331+21","73,166+22","887","278-1","2-Dec-21"
"11","Birbhum","41,687+11","41,221+15","289","177-4","2-Dec-21"
"12","Purulia","19,481+5","19,345+2","114","22+3","2-Dec-21"
"13","Bankura","36,825+5","36,425+10","276","124-5","2-Dec-21"
"14","Jhargram","12,299+2","12,227+4","27","45-2","2-Dec-21"
"15","Paschim Medinipur","54,113+13","53,449+12","510","154+1","2-Dec-21"
"16","Purba Medinipur","63,419+9","62,912+8","401","106+1","2-Dec-21"
"17","Purba Bardhaman","42,605+15","42,228+14","206","171+1","2-Dec-21"
"18","Paschim Bardhaman","58,498+26","57,887+20","360","251+6","2-Dec-21"
"19","Howrah","1,00,677+37","98,579+46","1,536","562-9","2-Dec-21"
"20","Hooghly","88,296+45","86,671+49","1,015","610-4","2-Dec-21"
"21","North 24 Parganas","3,33,772+127","3,27,422+112","4,942+5","1,408+10","2-Dec-21"
"22","South 24 Parganas","1,03,046+49","1,01,034+51","1,381+4","631-6","2-Dec-21"
"23","Kolkata","3,29,412+158","3,22,057+170","5,251+3","2,104-15","2-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,18,016+608","15,90,823+615","19,523+13","7,670-20",""
