"1","Total Samples taken","18656675"
"2","Sample collected on the day","19175"
"3","Test conducted on the day","14579"
"4","Total No. of patients tested Positive","758517"
"5","No. of patients discharged","740450"
"6","Positive cases on the day","31"
"7","Number of active Cases","345"
"8","Total Deaths reported","17722"
"9","No. of Patients on oxygen support","25"
"10","Patients at critical care Level-3 facilities","4"
"11","Patients who are critical and on ventilator support","2"
"12","Healthcare Workers vaccinated with 1st dose on the day","2"
"13","Total Healthcare Workers vaccinated with 1st dose","218403"
"14","Frontline Workers vaccinated with 1st dose on the day","9"
"15","Total Frontline Workers vaccinated with 1st dose","1116662"
"16","Healthcare Workers vaccinated with 2nd dose on the day","300"
"17","Total Healthcare Workers vaccinated with 2nd dose","207108"
"18","Frontline Workers vaccinated with 2nd dose on the day","499"
"19","Total Frontline Workers vaccinated with 2nd dose","997797"
"20","Above 45 Vaccinated with 1st dose on the day","3007"
"21","Total Above 45 Vaccinated with 1st dose","8226008"
"22","Above 45 Vaccinated with 2nd dose on the day","11207"
"23","Total Above 45 Vaccinated with 2nd dose","6616921"
"24","18-44 years age group Vaccinated with 1st dose on the day","8710"
"25","Total 18-44 years age group Vaccinated with 1st dose","12320998"
"26","18-44 years age group Vaccinated with 2nd dose on the day","27081"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8479505"
"28","15-17 years age group Vaccinated with 1st dose on the day","12012"
"29","Total 15-17 years age group Vaccinated with 1st dose","837366"
"30","15-17 years age group Vaccinated with 2nd dose on the day","18379"
"31","Total 15-17 years age group Vaccinated with 2nddose","264870"
"32","Precautionary dose given on the day","2101"
"33","Total Precautionary dose given","408449"
"34","Total Vaccination 1st dose on the day","11728"
"35","Total Vaccination 2nd dose on the day","39087"
"36","Total Vaccination 1st and 2nd dose on the day","50815"
