"Total No. of Sample Taken Today","15736"
"Total No. of Positive Cases Detected Today","72"
"Total Active COVID-19 Patients","580"
"Total No. of Active Cases under Home Isolation (17-03-2022)","528"
"Total No. of Samples found Positive till date","984389"
"Total Positive COVID-19 Patients Recovered / Discharged till date","973192"
"No. of Deaths","10594"
"Total No. of People Vaccinated today","16760 
(1st Dose: 5233, 
2nd Dose: 10553 
Precaution Dose: 974)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22922685 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18305231 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","255262"
"Cumulative Coverage of Total COVID-19 Vaccination","41483178"
"COVID-19 Today (17-03-2022) Positivity Rate","0.42%"
"Recovery Rate","98.86%"
"Fatality Rate","1.08%"
"Tests Per Million Population","665993"
