,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Ahmednagar,45,2,40,,5540,15912,0,911,361.0,9.0,330.0,,41462.0,111522.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,342974,7145,335434,,2782811,1480835,0,11,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
1,1,1,1,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Akola,0,0,1,,1560,5120,0,5,2.0,1.0,3.0,,12446.0,30441.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58803,1428,57366,,1091200,542144,0,4,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
2,2,2,2,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Amravati,0,0,7,,3466,8885,0,42,14.0,0.0,12.0,,25692.0,51416.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96301,1598,94690,,1806326,883695,0,2,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
3,3,3,3,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Aurangabad,19,0,14,,4196,9587,0,305,73.0,1.0,91.0,,32587.0,63491.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156016,4264,151686,,2596414,1261404,0,14,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
4,4,4,4,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Beed,8,0,20,,4891,6456,0,41,37.0,4.0,43.0,,41336.0,51303.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104120,2837,101230,,1556049,838236,0,7,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
5,5,5,5,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Bhandara,0,0,0,,373,2529,0,-96,2.0,0.0,0.0,,5107.0,32981.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59996,1123,58861,,860741,629060,0,10,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
6,6,6,6,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Buldhana,1,0,1,,2286,8237,0,16,10.0,1.0,13.0,,17726.0,54010.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85635,805,84817,,1625009,863646,0,6,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
7,7,7,7,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Chandrapur,0,0,1,,2238,12224,0,38,11.0,0.0,11.0,,17889.0,86796.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89034,1564,87452,,1484962,852459,0,4,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
8,8,8,8,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Dhule,1,0,0,,3058,5802,0,-28,8.0,0.0,3.0,,26335.0,41938.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46166,655,45495,,1285664,776189,0,11,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
9,9,9,9,2021-12-17,MH,902,12,680,134946,162245,441407,0,4566,5468.0,106.0,4993.0,801818.0,1244992.0,3089130.0,0.0,Gadchiroli,0,0,0,,817,2957,0,-1,8.0,0.0,0.0,,11140.0,24716.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30469,669,29756,,615540,371689,0,33,2022-01-22 00:35:11.523051,122153000,2022-01-22 00:35:11.523870,,3679 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6647840,141329,6495929,67441806,78632600,48502008,0,3679,0.0,0.0
