"1","Total Samples taken","18673469"
"2","Sample collected on the day","16794"
"3","Test conducted on the day","16379"
"4","Total No. of patients tested Positive","758562"
"5","No. of patients discharged","740497"
"6","Positive cases on the day","45"
"7","Number of active Cases","343"
"8","Total Deaths reported","17722"
"9","No. of Patients on oxygen support","25"
"10","Patients at critical care Level-3 facilities","3"
"11","Patients who are critical and on ventilator support","2"
"12","Healthcare Workers vaccinated with 1st dose on the day","5"
"13","Total Healthcare Workers vaccinated with 1st dose","218408"
"14","Frontline Workers vaccinated with 1st dose on the day","8"
"15","Total Frontline Workers vaccinated with 1st dose","1116670"
"16","Healthcare Workers vaccinated with 2nd dose on the day","92"
"17","Total Healthcare Workers vaccinated with 2nd dose","207200"
"18","Frontline Workers vaccinated with 2nd dose on the day","406"
"19","Total Frontline Workers vaccinated with 2nd dose","998203"
"20","Above 45 Vaccinated with 1st dose on the day","2202"
"21","Total Above 45 Vaccinated with 1st dose","8228210"
"22","Above 45 Vaccinated with 2nd dose on the day","9577"
"23","Total Above 45 Vaccinated with 2nd dose","6626498"
"24","18-44 years age group Vaccinated with 1st dose on the day","7814"
"25","Total 18-44 years age group Vaccinated with 1st dose","12328812"
"26","18-44 years age group Vaccinated with 2nd dose on the day","22805"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8502310"
"28","15-17 years age group Vaccinated with 1st dose on the day","6922"
"29","Total 15-17 years age group Vaccinated with 1st dose","844288"
"30","15-17 years age group Vaccinated with 2nd dose on the day","14198"
"31","Total 15-17 years age group Vaccinated with 2nddose","279068"
"32","Precautionary dose given on the day","1579"
"33","Total Precautionary dose given","410028"
"34","Total Vaccination 1st dose on the day","10029"
"35","Total Vaccination 2nd dose on the day","32880"
"36","Total Vaccination 1st and 2nd dose on the day","42909"
