"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,724+3","15,574+4","102","48-1","1-Dec-21"
"2","Coochbehar","29,658+12","29,433+11","98+1","127","1-Dec-21"
"3","Darjeeling","57,967+26","57,164+22","548","255+4","1-Dec-21"
"4","Kalimpong","7,131+1","7,051+2","54","26-1","1-Dec-21"
"5","Jalpaiguri","42,443+18","41,687+14","589","167+4","1-Dec-21"
"6","Uttar Dinajpur","20,070+7","19,775+5","240","55+2","1-Dec-21"
"7","Dakshin Dinajpur","18,529+28","18,168+15","175","186+13","1-Dec-21"
"8","Malda","33,726+14","33,434+9","188","104+5","1-Dec-21"
"9","Murshidabad","34,156+7","33,771+5","330","55+2","1-Dec-21"
"10","Nadia","74,310+19","73,144+25","887","279-6","1-Dec-21"
"11","Birbhum","41,676+22","41,206+15","289","181+7","1-Dec-21"
"12","Purulia","19,476+3","19,343+1","114","19+2","1-Dec-21"
"13","Bankura","36,820+8","36,415+11","276","129-3","1-Dec-21"
"14","Jhargram","12,297+3","12,223+4","27","47-1","1-Dec-21"
"15","Paschim Medinipur","54,100+15","53,437+13","510","153+2","1-Dec-21"
"16","Purba Medinipur","63,410+10","62,904+9","401","105+1","1-Dec-21"
"17","Purba Bardhaman","42,590+18","42,214+14","206","170+4","1-Dec-21"
"18","Paschim Bardhaman","58,472+24","57,867+21","360","245+3","1-Dec-21"
"19","Howrah","1,00,640+39","98,533+51","1,536+1","571-13","1-Dec-21"
"20","Hooghly","88,251+48","86,622+54","1,015+1","614-7","1-Dec-21"
"21","North 24 Parganas","3,33,645+122","3,27,310+121","4,937+5","1,398-4","1-Dec-21"
"22","South 24 Parganas","1,02,997+57","1,00,983+55","1,377+1","637+1","1-Dec-21"
"23","Kolkata","3,29,254+153","3,21,887+186","5,248+3","2,119-36","1-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,17,408+657","15,90,208+667","19,510+12","7,690-22",""
