,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Bagalkote,0,0,0,,10442,31901,0,2.0,1.0,0.0,3.0,,68583.0,142623.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35185.0,333.0,34848.0,,1348059,1015322,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
1,1,1,1,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Ballari,0,0,6,,2398,10737,0,5.0,20.0,1.0,17.0,,23687.0,85666.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97834.0,1687.0,96024.0,,1985643,1298115,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
2,2,2,2,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Belagavi,10,1,1,,3564,15606,0,26.0,34.0,2.0,16.0,,35563.0,197946.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,80045.0,946.0,79017.0,,3491379,2522849,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
3,3,3,3,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Bengaluru Rural,2,0,3,,1282,2899,0,16.0,17.0,0.0,17.0,,13095.0,38144.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62128.0,892.0,61198.0,,751739,602826,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
4,4,4,4,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Bengaluru Urban,158,1,182,,11392,35092,0,1164.0,1308.0,19.0,1077.0,,102592.0,301021.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1259183.0,16370.0,1237306.0,,9611279,7548638,0,1.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
5,5,5,5,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Bidar,1,1,0,,7594,8637,0,4.0,2.0,2.0,2.0,,62063.0,60262.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24351.0,404.0,23943.0,,1147965,795083,0,4.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
6,6,6,6,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Chamarajanagara,0,0,1,,2521,3126,0,20.0,11.0,0.0,34.0,,25171.0,21711.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33106.0,503.0,32571.0,,732079,533857,0,11.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
7,7,7,7,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Chikkaballapura,1,0,1,,1430,3236,0,3.0,6.0,0.0,10.0,,13460.0,40684.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,43991.0,431.0,43552.0,,934370,670658,0,1.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
8,8,8,8,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Chikkamagaluru,11,2,3,,1065,3658,0,17.0,74.0,2.0,25.0,,12055.0,44225.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51413.0,398.0,50824.0,,776938,559033,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
9,9,9,9,2021-12-14,KA,263.0,7.0,327.0,71308,88595,233247,0,2147.0,2235.0,32.0,2138.0,730333.0,766822.0,2025082.0,0.0,Chitradurga,4,0,2,,2935,2823,0,22.0,9.0,0.0,11.0,,20528.0,28862.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36749.0,209.0,36502.0,,1206877,844265,0,0.0,2022-01-22T01:26:28.621274+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000934.0,38275.0,2955465.0,54727172.0,46715097,34297848,0,29.0,0.0,0.0
