,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Almora,36,0,10,2341,755,1129,0,2,151.0,0.0,18.0,9176.0,24051.0,3896.0,0,621927,,,676 cases were recorded as Migrated / Others,12413,197,11445,261128.0,413973,304181,0,676,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,43.0
1,1,1,1,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Bageshwar,7,0,1,126,186,51,0,0,45.0,0.0,13.0,1555.0,11131.0,670.0,0,259840,,,25 cases were recorded as Migrated / Others,5819,61,5697,222894.0,202022,159820,0,25,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,0.0
2,2,2,2,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Chamoli,15,0,0,398,546,220,0,1,72.0,0.0,0.0,4036.0,12025.0,2071.0,0,391114,,,215 cases were recorded as Migrated / Others,12327,62,11983,310564.0,293796,257072,0,215,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,5.0
3,3,3,3,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Champawat,7,0,0,1135,389,453,0,2,91.0,0.0,9.0,7171.0,8660.0,4500.0,0,259315,,,197 cases were recorded as Migrated / Others,7774,53,7446,282283.0,198072,162494,0,197,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,8.0
4,4,4,4,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Dehradun,441,4,248,3078,9405,5466,0,74,2521.0,8.0,1232.0,21107.0,73118.0,30453.0,0,1698560,,,627 cases were recorded as Migrated / Others,115621,3535,109953,2061247.0,1643460,1328771,0,627,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,11.0
5,5,5,5,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Haridwar,254,0,0,4399,2843,10679,0,14,1184.0,1.0,32.0,28331.0,48497.0,63660.0,0,1927029,,,1418 cases were recorded as Migrated / Others,52834,1025,49230,2305172.0,1592073,1288433,0,1418,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,16.0
6,6,6,6,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Nainital,220,0,28,1580,2891,2224,0,32,1162.0,0.0,145.0,9667.0,39739.0,14497.0,0,955128,,,147 cases were recorded as Migrated / Others,40690,947,38441,627011.0,804498,637003,0,147,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,2.0
7,7,7,7,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Pauri Garhwal,56,1,0,673,2432,986,0,7,414.0,1.0,9.0,8150.0,24548.0,5697.0,0,686527,,,1037 cases were recorded as Migrated / Others,18242,316,16729,440336.0,477830,348908,0,1037,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,281.0
8,8,8,8,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Pithoragarh,12,0,0,45,937,580,0,22,128.0,0.0,5.0,3909.0,17598.0,3796.0,0,485993,,,128 cases were recorded as Migrated / Others,10445,182,10015,249137.0,347961,275064,0,128,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,17.0
9,9,9,9,2022-01-10,UT,1292,5,294,17077,25924,27518,13136,197,6524.0,10.0,1551.0,116195.0,353579.0,167044.0,13136.0,Rudraprayag,14,0,0,182,111,766,0,1,40.0,0.0,1.0,2538.0,6566.0,7590.0,0,236857,,,174 cases were recorded as Migrated / Others,8846,106,8541,213399.0,184836,146348,0,174,2022-01-22T02:37:37.982148+05:30,11141000,,,6790 cases were recorded as Migrated / Others,352177,7429,332949,8681182,8245596,6611810,13136,6790,477.0,14.0
