,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Balod,1,0,0,,421,759,0,3.0,0.0,1.0,,5073.0,7952.0,826165,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,27279,396,26880,,537880,272329,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
1,1,1,1,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Baloda Bazar,0,0,1,,42,86,0,0.0,0.0,4.0,,18074.0,12064.0,1305343,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,43085,471,42612,,617819,212031,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
2,2,2,2,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Balrampur,0,0,2,,464,228,0,0.0,0.0,2.0,,21039.0,16026.0,598855,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,20302,118,20184,,306018,113005,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
3,3,3,3,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Bametara,1,0,0,,183,117,0,2.0,0.0,0.0,,9407.0,5341.0,197035,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,19964,236,19726,,405571,133042,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
4,4,4,4,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Bastar,0,0,4,,172,290,0,22.0,0.0,6.0,,7372.0,6665.0,1302253,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,21066,188,20849,,443931,179065,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
5,5,5,5,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Bijapur,0,0,1,,79,42,0,5.0,0.0,4.0,,1101.0,814.0,229832,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,8324,55,8264,,103326,44287,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
6,6,6,6,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Bilaspur,1,1,2,,2520,8247,0,16.0,3.0,9.0,,17150.0,51069.0,1961922,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,65682,1211,64450,,1034014,533313,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
7,7,7,7,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Dakshin Bastar Dantewada,5,0,0,,332,1069,0,8.0,0.0,2.0,,2320.0,6132.0,533638,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,10845,25,10809,,158575,81924,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
8,8,8,8,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Dhamtari,0,0,0,,28,62,0,2.0,0.0,2.0,,4554.0,5238.0,799199,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,27239,545,26690,,509810,224653,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
9,9,9,9,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Durg,3,0,13,,235,539,0,26.0,1.0,28.0,,12891.0,17993.0,3343079,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,96883,1798,95041,,1012626,525984,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
10,10,10,10,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Gariaband,0,0,0,,76,37,0,1.0,0.0,0.0,,8329.0,4962.0,597653,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,19701,194,19506,,294063,99174,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
11,11,11,11,2021-11-01,CT,22,1,37,0,17329,38551,0,202.0,6.0,130.0,,319031.0,517007.0,Gaurela Pendra Marwahi,0,0,0,,3,6,0,1.0,0.0,0.0,,3223.0,3598.0,0,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,12011,146,11864,,189477,79794,2021-11-01 20:00:00,28724000,2021-11-01 20:00:00,https://twitter.com/HealthCgGov,,1006074,13578,992196,,14867456,7380391,0,0,0,0,0
