"1","Total Samples taken","19026530"
"2","Sample collected on the day","5371"
"3","Test conducted on the day","7882"
"4","Total No. of patients tested Positive","759152"
"5","No. of patients discharged","741320"
"6","Positive cases on the day","6"
"7","Number of active Cases","91"
"8","Total Deaths reported","17741"
"9","No. of Patients on oxygen support","4"
"10","Patients at critical care Level-3 facilities","0"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","4"
"13","Total Healthcare Workers vaccinated with 1st dose","218481"
"14","Frontline Workers vaccinated with 1st dose on the day","3"
"15","Total Frontline Workers vaccinated with 1st dose","1116843"
"16","Healthcare Workers vaccinated with 2nd dose on the day","16"
"17","Total Healthcare Workers vaccinated with 2nd dose","208787"
"18","Frontline Workers vaccinated with 2nd dose on the day","102"
"19","Total Frontline Workers vaccinated with 2nd dose","1007271"
"20","Above 45 Vaccinated with 1st dose on the day","1811"
"21","Total Above 45 Vaccinated with 1st dose","8262290"
"22","Above 45 Vaccinated with 2nd dose on the day","5061"
"23","Total Above 45 Vaccinated with 2nd dose","6795580"
"24","18-44 years age group Vaccinated with 1st dose on the day","3418"
"25","Total 18-44 years age group Vaccinated with 1st dose","12415794"
"26","18-44 years age group Vaccinated with 2nd dose on the day","11783"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8875792"
"28","15-17 years age group Vaccinated with 1st dose on the day","3888"
"29","Total 15-17 years age group Vaccinated with 1st dose","975126"
"30","15-17 years age group Vaccinated with 2nd dose on the day","5416"
"31","Total 15-17 years age group Vaccinated with 2nd dose","487111"
"32","12-14 years age group Vaccinated with 1st dose on the day","9222"
"33","Total 12-14 years age group Vaccinated with 1st dose","309035"
"34","Precautionary dose given on the day","3003"
"35","Total Precautionary dose given","449679"
"36","Total Vaccination 1st dose on the day","5236"
"37","Total Vaccination 2nd dose on the day","16962"
"38","Total Vaccination 1st and 2nd dose on the day","22198"
