"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,047+119","17,398+139","105","544-20","28-Jan-22"
"2","Coochbehar","33,069+135","32,213+203","101","755-68","28-Jan-22"
"3","Darjeeling","67,590+313","65,367+439","572","1,651-126","28-Jan-22"
"4","Kalimpong","8,224+5","7,931+76","57+1","236-72","28-Jan-22"
"5","Jalpaiguri","48,344+153","46,623+313","616+2","1,105-162","28-Jan-22"
"6","Uttar Dinajpur","24,727+78","23,766+206","257+2","704-130","28-Jan-22"
"7","Dakshin Dinajpur","22,441+81","21,612+185","184","645-104","28-Jan-22"
"8","Malda","43,510+125","41,990+394","193","1,327-269","28-Jan-22"
"9","Murshidabad","41,017+82","39,811+258","338+1","868-177","28-Jan-22"
"10","Nadia","86,170+207","83,723+433","920+1","1,527-227","28-Jan-22"
"11","Birbhum","56,645+192","54,437+553","330+1","1,878-362","28-Jan-22"
"12","Purulia","23,868+57","23,203+160","119","546-103","28-Jan-22"
"13","Bankura","43,002+94","41,763+284","277","962-190","28-Jan-22"
"14","Jhargram","15,278+37","14,841+121","30","407-84","28-Jan-22"
"15","Paschim Medinipur","61,676+96","60,188+286","520","968-190","28-Jan-22"
"16","Purba Medinipur","67,310+88","66,366+145","417+2","527-59","28-Jan-22"
"17","Purba Bardhaman","54,596+148","52,922+426","226","1,448-278","28-Jan-22"
"18","Paschim Bardhaman","74,813+124","72,995+428","390+1","1,428-305","28-Jan-22"
"19","Howrah","1,24,136+119","1,20,704+555","1,621+2","1,811-438","28-Jan-22"
"20","Hooghly","1,06,806+155","1,03,924+538","1,089+4","1,793-387","28-Jan-22"
"21","North 24 Parganas","3,99,383+433","3,88,126+1,842","5,212+10","6,045-1,419","28-Jan-22"
"22","South 24 Parganas","1,25,792+212","1,21,705+793","1,462+5","2,625-586","28-Jan-22"
"23","Kolkata","4,43,669+459","4,30,040+2,511","5,511+3","8,118-2,055","28-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,90,179+3,512","19,31,711+11,288","20,550+35","37,918-7,811",""
