"Total No. of Sample Taken Today","13022"
"Total No. of Positive Cases Detected Today","505"
"Total Active COVID-19 Patients","2571"
"Total No. of Active Cases under Home Isolation (03-05-2022)","2533"
"Total No. of Samples found Positive till date","993931"
"Total Positive COVID-19 Patients Recovered / Discharged till date","980718"
"No. of Deaths","10619"
"Total No. of People Vaccinated Today","10118 
(1st Dose: 2872 
2nd Dose: 4676 
Precaution Dose: 2570)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23379675 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 85% for 15yrs above population)","18933486 (85%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","414631"
"Cumulative Coverage of Total COVID-19 Vaccination","42727792"
"COVID-19 Today (03-05-2022) Positivity Rate","5.13%"
"Recovery Rate","98.67%"
"Fatality Rate","1.07%"
