"Total No. of Sample Taken Today","12333"
"Total No. of Positive Cases Detected Today","337"
"Total Active COVID-19 Patients","2032"
"Total No. of Active Cases under Home Isolation (17-07-2022)","1967"
"Total No. of Samples found Positive till date","1022371"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1009684"
"No. of Deaths","10632"
"Total No. of People Vaccinated Today","6053 
(1st Dose: 252 
2nd Dose: 979 
Precaution Dose: 4822)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23596939 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19564171 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1232716"
"Cumulative Coverage of Total COVID-19 Vaccination","44393826"
"COVID-19 Today (17-07-2022) Positivity Rate","2.49%"
"Recovery Rate","98.76%"
"Fatality Rate","1.04%"
