"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,304+7","15,101+9","100","103-2","11-Sep-21"
"2","Coochbehar","28,642+15","28,314+21","95","233-6","11-Sep-21"
"3","Darjeeling","55,641+60","54,559+48","521","561+12","11-Sep-21"
"4","Kalimpong","6,811+6","6,644+11","52","115-5","11-Sep-21"
"5","Jalpaiguri","41,088+35","40,226+26","559+1","303+8","11-Sep-21"
"6","Uttar Dinajpur","19,662+3","19,373+5","235","54-2","11-Sep-21"
"7","Dakshin Dinajpur","17,259+11","16,966+11","169","124","11-Sep-21"
"8","Malda","32,970+12","32,656+11","186","128+1","11-Sep-21"
"9","Murshidabad","33,770+5","33,410+18","325","35-13","11-Sep-21"
"10","Nadia","71,064+49","69,741+52","780+4","543-7","11-Sep-21"
"11","Birbhum","40,653+19","40,261+9","285","107+10","11-Sep-21"
"12","Purulia","19,317+2","19,163+4","113","41-2","11-Sep-21"
"13","Bankura","35,422+24","34,887+23","266","269+1","11-Sep-21"
"14","Jhargram","11,834+7","11,655+14","27","152-7","11-Sep-21"
"15","Paschim Medinipur","52,218+37","51,293+37","501","424","11-Sep-21"
"16","Purba Medinipur","62,057+33","61,238+38","385","434-5","11-Sep-21"
"17","Purba Bardhaman","40,872+24","40,412+24","191","269","11-Sep-21"
"18","Paschim Bardhaman","56,883+9","56,350+16","352","181-7","11-Sep-21"
"19","Howrah","96,090+36","94,114+43","1,499","477-7","11-Sep-21"
"20","Hooghly","83,527+49","82,034+50","953+2","540-3","11-Sep-21"
"21","North 24 Parganas","3,23,185+124","3,17,296+109","4,664+2","1,225+13","11-Sep-21"
"22","South 24 Parganas","98,281+59","96,372+54","1,293","616+5","11-Sep-21"
"23","Kolkata","3,14,292+125","3,08,016+124","5,023+1","1,253","11-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,56,908+751","15,30,144+757","18,577+10","8,187-16",""
