"Total No. of Sample Taken Today","16748"
"Total No. of Positive Cases Detected Today","73"
"Total Active COVID-19 Patients","375"
"Total No. of Active Cases under Home Isolation (25-03-2022)","347"
"Total No. of Samples found Positive till date","984924"
"Total Positive COVID-19 Patients Recovered / Discharged till date","973923"
"No. of Deaths","10603"
"Total No. of People Vaccinated Today","47856 
(1st Dose: 27321 
2nd Dose: 18569 
Precaution Dose: 1966)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23075673 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18392873 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","265230"
"Cumulative Coverage of Total COVID-19 Vaccination","41733776"
"COVID-19 Today (25-03-2022) Positivity Rate","0.53%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","670063"
