"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,027+16","14,685+18","99","243-2","10-Aug-21"
"2","Coochbehar","27,938+33","27,307+39","95","536-6","10-Aug-21"
"3","Darjeeling","54,050+71","52,550+73","502","998-2","10-Aug-21"
"4","Kalimpong","6,513+2","6,195+21","44+1","274-20","10-Aug-21"
"5","Jalpaiguri","40,269+37","39,101+46","542","626-9","10-Aug-21"
"6","Uttar Dinajpur","19,513+15","19,154+9","233","126+6","10-Aug-21"
"7","Dakshin Dinajpur","16,976+7","16,705+8","168","103-1","10-Aug-21"
"8","Malda","32,700+5","32,448+5","185","67","10-Aug-21"
"9","Murshidabad","33,633+2","33,253+4","322","58-2","10-Aug-21"
"10","Nadia","69,668+39","68,302+48","718+3","648-12","10-Aug-21"
"11","Birbhum","40,424+9","40,009+10","285","130-1","10-Aug-21"
"12","Purulia","19,205+3","19,038+4","112","55-1","10-Aug-21"
"13","Bankura","34,724+13","34,097+28","261","366-15","10-Aug-21"
"14","Jhargram","11,429+8","11,094+24","27","308-16","10-Aug-21"
"15","Paschim Medinipur","51,094+38","50,006+44","493+1","595-7","10-Aug-21"
"16","Purba Medinipur","60,872+53","59,802+50","378","692+3","10-Aug-21"
"17","Purba Bardhaman","40,241+16","39,715+26","184","342-10","10-Aug-21"
"18","Paschim Bardhaman","56,402+18","55,852+15","347","203+3","10-Aug-21"
"19","Howrah","94,880+57","92,872+38","1,486","522+19","10-Aug-21"
"20","Hooghly","82,138+28","80,649+43","924","565-15","10-Aug-21"
"21","North 24 Parganas","3,20,162+89","3,14,358+88","4,591+1","1,213","10-Aug-21"
"22","South 24 Parganas","96,592+63","94,656+46","1,278","658+17","10-Aug-21"
"23","Kolkata","3,11,183+78","3,05,367+59","4,981","835+19","10-Aug-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,35,699+700","15,07,278+746","18,258+6","10,163-52",""
