"Total No. of Sample Taken Today","14751"
"Total No. of Positive Cases Detected Today","267"
"Total Active COVID-19 Patients","1225"
"Total No. of Active Cases under Home Isolation (19-05-2022)","1203"
"Total No. of Samples found Positive till date","1000214"
"Total Positive COVID-19 Patients Recovered / Discharged till date","988345"
"No. of Deaths","10621"
"Total No. of People Vaccinated Today","34607 
(1st Dose: 9262 
2nd Dose: 14355 
Precaution Dose: 10990"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23483934 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 15yrs above population)","19126690 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","586714"
"Cumulative Coverage of Total COVID-19 Vaccination","43197338"
"COVID-19 Today (19-05-2022) Positivity Rate","1.74%"
"Recovery Rate","98.81%"
"Fatality Rate","1.06%"
