"Total No. of Sample Taken Today","9393"
"Total No. of Positive Cases Detected Today","371"
"Total Active COVID-19 Patients","2170"
"Total No. of Active Cases under Home Isolation (04-07-2022)","2087"
"Total No. of Samples found Positive till date","1017580"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1004762"
"No. of Deaths","10625"
"Total No. of People Vaccinated Today","20905 
(1st Dose: 1270 
2nd Dose: 6987 
Precaution Dose: 12648)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23574881 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19473941 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1037081"
"Cumulative Coverage of Total COVID-19 Vaccination","44085903"
"COVID-19 Today (04-07-2022) Positivity Rate","3.37%"
"Recovery Rate","98.74%"
"Fatality Rate","1.04%"
