"1","Total Samples taken","*18814105"
"2","Sample collected on the day","18118"
"3","Test conducted on the day","17748"
"4","Total No. of patients tested Positive","758875"
"5","No. of patients discharged","740882"
"6","Positive cases on the day","45"
"7","Number of active Cases","256"
"8","Total Deaths reported","17737"
"9","No. of Patients on oxygen support","30"
"10","Patients at critical care Level-3 facilities","9"
"11","Patients who are critical and on ventilator support","8"
"12","Healthcare Workers vaccinated with 1st dose on the day","9"
"13","Total Healthcare Workers vaccinated with 1st dose","218440"
"14","Frontline Workers vaccinated with 1st dose on the day","9"
"15","Total Frontline Workers vaccinated with 1st dose","1116749"
"16","Healthcare Workers vaccinated with 2nd dose on the day","61"
"17","Total Healthcare Workers vaccinated with 2nd dose","207881"
"18","Frontline Workers vaccinated with 2nd dose on the day","371"
"19","Total Frontline Workers vaccinated with 2nd dose","1000882"
"20","Above 45 Vaccinated with 1st dose on the day","1305"
"21","Total Above 45 Vaccinated with 1st dose","8241323"
"22","Above 45 Vaccinated with 2nd dose on the day","7998"
"23","Total Above 45 Vaccinated with 2nd dose","6691460"
"24","18-44 years age group Vaccinated with 1st dose on the day","3988"
"25","Total 18-44 years age group Vaccinated with 1st dose","12367366"
"26","18-44 years age group Vaccinated with 2nd dose on the day","17637"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8645150"
"28","15-17 years age group Vaccinated with 1st dose on the day","7283"
"29","Total 15-17 years age group Vaccinated with 1st dose","887477"
"30","15-17 years age group Vaccinated with 2nd dose on the day","11037"
"31","Total 15-17 years age group Vaccinated with 2nddose","369116"
"32","12-14 years age group Vaccinated with 1st dose on the day","11398"
"33","Precautionary dose given on the day","1716"
"34","Total Precautionary dose given","421066"
"35","Total Vaccination 1st dose on the day","5311"
"36","Total Vaccination 2nd dose on the day","26067"
"37","Total Vaccination 1st and 2nd dose on the day","31378"
