"Total No. of Sample Taken Today","33000"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 63)","7516"
"Total Active COVID-19 Patients","57753"
"Total No. of Active Cases under Home Isolation (22-01-2022)","54410"
"Total No. of Samples found Positive till date 
Total Omicron Cases:271 (Active – 03, Discharged - 268)","908819"
"Total Positive COVID-19 Patients Recovered / Discharged till date","840866"
"No. of Deaths","10177"
"Total No. of People Vaccinated today","39632 
(1st Dose: 13762, 
2nd Dose: 23545 
Precaution Dose:2325)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22281628 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 79% for 18yrs above population)","16286709 (79%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","105172"
"Cumulative Coverage of Total COVID-19 Vaccination","38673509"
"COVID-19 Today (23-01-2022) Positivity Rate","20.45%"
"Recovery Rate","92.52%"
"Fatality Rate","1.12%"
"Tests Per Million Population","615122"
