"1","Total Samples taken","16842507"
"2","Sample collected on the day","16736"
"3","Test conducted on the day","16443"
"4","Total No. of patients tested Positive","605126"
"5","No. of patients discharged","587440"
"6","Number of active Cases","1041"
"7","Total Deaths reported","16645"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","8"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","1"
"12","Total Healthcare Workers vaccinated with 1st dose","217968"
"13","Frontline Workers vaccinated with 1st dose on the day","2"
"14","Total Frontline Workers vaccinated with 1st dose","1155197"
"15","Healthcare Workers vaccinated with 2nd dose on the day","11"
"16","Total Healthcare Workers vaccinated with 2nd dose","142013"
"17","Frontline Workers vaccinated with 2nd dose on the day","117"
"18","Total Frontline Workers vaccinated with 2nd dose","345052"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","3"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","128"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1373165"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","487065"
"23","Above 45 Vaccinated with 1st dose on the day","6093"
"24","Total Above 45 Vaccinated with 1st dose","6451399"
"25","Above 45 Vaccinated with 2nd dose on the day","12632"
"26","Total Above 45 Vaccinated with 2nd dose","3818541"
"27","18-44 years age group Vaccinated with 1st dose on the day","18072"
"28","Total 18-44 years age group Vaccinated with 1st dose","9185018"
"29","18-44 years age group Vaccinated with 2nd dose on the day","31518"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4978040"
"31","Total Vaccination 1st dose on the day","24168"
"32","Total Vaccination 2nd dose on the day","44278"
"33","Total Vaccination 1st and 2nd dose on the day","68446"
