"1","Total Samples taken","17311927"
"2","Sample collected on the day","41174"
"3","Test conducted on the day","30881"
"4","Total No. of patients tested Positive","676947"
"5","No. of patients discharged","616153"
"6","Positive cases on the day","6641"
"7","Number of active Cases","43977"
"8","Total Deaths reported","16817"
"9","No. of Patients on oxygen support","756"
"10","Patients at critical care Level-3 facilities","209"
"11","Patients who are critical and on ventilator support","47"
"12","Healthcare Workers vaccinated with 1st dose on the day","29"
"13","Total Healthcare Workers vaccinated with 1st dose","218368"
"14","Frontline Workers vaccinated with 1st dose on the day","93"
"15","Total Frontline Workers vaccinated with 1st dose","1115166"
"16","Healthcare Workers vaccinated with 2nd dose on the day","57"
"17","Total Healthcare Workers vaccinated with 2nd dose","184426"
"18","Frontline Workers vaccinated with 2nd dose on the day","444"
"19","Total Frontline Workers vaccinated with 2nd dose","876889"
"20","Above 45 Vaccinated with 1st dose on the day","24013"
"21","Total Above 45 Vaccinated with 1st dose","7072627"
"22","Above 45 Vaccinated with 2nd dose on the day","62327"
"23","Total Above 45 Vaccinated with 2nd dose","4749538"
"24","18-44 years age group Vaccinated with 1st dose on the day","74067"
"25","Total 18-44 years age group Vaccinated with 1st dose","9707543"
"26","18-44 years age group Vaccinated with 2nd dose on the day","134640"
"27","Total 18-44 years age group Vaccinated with 2nd dose","5348792"
"28","15-17 years age group Vaccinated with 1st dose on the day","24096"
"29","Total 15-17 years age group Vaccinated with 1st dose","154958"
"30","Precautionary dose given on the day","10245"
"31","Total Precautionary dose given","55569"
"32","Total Vaccination 1st dose on the day","122298"
"33","Total Vaccination 2nd dose on the day","197468"
"34","Total Vaccination 1st, 2nd and Precautionary dose on the day","330011"
