"1","Total Samples taken","16058554"
"2","Sample collected on the day","22970"
"3","Test conducted on the day","22763"
"4","Total No. of patients tested Positive","603173"
"5","No. of patients discharged","586245"
"6","Number of active Cases","335"
"7","Total Deaths reported","16593"
"8","No. of Patients on oxygen support","33"
"9","Patients at critical care Level-3 facilities","13"
"10","Patients who are critical and on ventilator support","2"
"11","Healthcare Workers vaccinated with 1st dose on the day","13"
"12","Total Healthcare Workers vaccinated with 1st dose","216668"
"13","Frontline Workers vaccinated with 1st dose on the day","2"
"14","Total Frontline Workers vaccinated with 1st dose","1153041"
"15","Healthcare Workers vaccinated with 2nd dose on the day","54"
"16","Total Healthcare Workers vaccinated with 2nd dose","138325"
"17","Frontline Workers vaccinated with 2nd dose on the day","111"
"18","Total Frontline Workers vaccinated with 2nd dose","336682"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","15"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","165"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1369709"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","475007"
"23","Above 45 Vaccinated with 1st dose on the day","5947"
"24","Total Above 45 Vaccinated with 1st dose","6283936"
"25","Above 45 Vaccinated with 2nd dose on the day","16432"
"26","Total Above 45 Vaccinated with 2nd dose","3296115"
"27","18-44 years age group Vaccinated with 1st dose on the day","20755"
"28","Total 18-44 years age group Vaccinated with 1st dose","8689372"
"29","18-44 years age group Vaccinated with 2nd dose on the day","42665"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3640511"
"31","Total Vaccination 1st dose on the day","26717"
"32","Total Vaccination 2nd  dose on the day","59262"
"33","Total Vaccination 1st  and 2nd dose on the day","85979"
