"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","16,034+70","15,738+12","102","194+58","10-Jan-22"
"2","Coochbehar","30,324+66","29,930+23","99","295+43","10-Jan-22"
"3","Darjeeling","60,368+226","58,489+109","555","1,324+117","10-Jan-22"
"4","Kalimpong","7,321+20","7,156+9","55","110+11","10-Jan-22"
"5","Jalpaiguri","43,694+134","42,455+51","595","644+83","10-Jan-22"
"6","Uttar Dinajpur","21,118+181","20,162+53","242","714+128","10-Jan-22"
"7","Dakshin Dinajpur","19,357+128","18,703+35","178","476+93","10-Jan-22"
"8","Malda","36,543+544","34,464+133","188","1,891+411","10-Jan-22"
"9","Murshidabad","36,617+445","34,576+125","332","1,709+320","10-Jan-22"
"10","Nadia","78,485+385","75,224+195","905+2","2,356+188","10-Jan-22"
"11","Birbhum","47,150+682","43,463+268","301","3,386+414","10-Jan-22"
"12","Purulia","21,193+209","19,895+97","114","1,184+112","10-Jan-22"
"13","Bankura","38,602+256","37,213+85","276","1,113+171","10-Jan-22"
"14","Jhargram","13,180+152","12,558+44","27","595+108","10-Jan-22"
"15","Paschim Medinipur","57,078+514","54,700+134","514","1,864+380","10-Jan-22"
"16","Purba Medinipur","64,825+219","63,602+59","406","817+160","10-Jan-22"
"17","Purba Bardhaman","46,670+622","43,714+210","212","2,744+412","10-Jan-22"
"18","Paschim Bardhaman","67,058+1,109","61,560+398","370","5,128+711","10-Jan-22"
"19","Howrah","1,14,903+1,815","1,05,088+637","1,567+3","8,248+1,175","10-Jan-22"
"20","Hooghly","97,056+1,305","90,890+377","1,049","5,117+928","10-Jan-22"
"21","North 24 Parganas","3,66,091+4,016","3,41,525+1,534","5,061+5","19,505+2,477","10-Jan-22"
"22","South 24 Parganas","1,12,385+1,435","1,05,498+400","1,416+3","5,471+1,032","10-Jan-22"
"23","Kolkata","3,99,312+6,565","3,56,592+3,049","5,369+6","37,351+3,510","10-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","17,95,430+21,098","16,73,258+8,037","19,936+19","1,02,236+13,042",""
