"Total No. of Sample Taken Today","32432"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","3918"
"Total Active COVID-19 Patients","28814"
"Total No. of Active Cases under Home Isolation (29-01-2022)","27408"
"Total No. of Samples found Positive till date 
Total Omicron Cases:307 (Active – 0, Discharged - 307)","945969"
"Total Positive COVID-19 Patients Recovered / Discharged till date","906846"
"No. of Deaths","10286"
"Total No. of People Vaccinated today","31688 
(1st Dose: 11132, 
2nd Dose: 18558 
Precaution Dose: 1998)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22449503 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 81% for 18yrs above population)","16601599 (81%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","139783"
"Cumulative Coverage of Total COVID-19 Vaccination","39190885"
"COVID-19 Today (30-01-2022) Positivity Rate","11.19%"
"Recovery Rate","95.86%"
"Fatality Rate","1.09%"
"Tests Per Million Population","624395"
