Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-04-07,MH,Ahmednagar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,377601,7242,0,370278,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Akola,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66169,1470,0,64698,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Amravati,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105940,1623,0,104312,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Aurangabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,176508,4284,0,172214,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Beed,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,109148,2882,0,106251,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Bhandara,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67941,1142,0,66799,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Buldhana,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92005,833,0,91171,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Chandrapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98818,1592,0,97226,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Dhule,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,50725,670,0,50051,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
2022-04-07,MH,Gadchiroli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,36971,725,0,36244,,2022-04-08 11:46:28.819618,2022-04-08 11:46:28.820487,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7874818,147806,7726184,0,79609229
