,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Ahmednagar,47,4,128,,26472,17393,0,336,333.0,8.0,425.0,,55516.0,109228.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,343872,7162,336353,,2882539,1730214,0,11,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
1,1,1,1,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Akola,8,0,2,,2336,4488,0,6,25.0,0.0,6.0,,6995.0,27991.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58849,1428,57381,,1107410,609772,0,4,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
2,2,2,2,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Amravati,9,0,0,,6735,10523,0,8,46.0,0.0,0.0,,17900.0,60903.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96355,1598,94703,,1845013,1014096,0,2,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
3,3,3,3,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Aurangabad,48,0,38,,9638,7443,0,82,149.0,0.0,131.0,,19935.0,42915.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156259,4264,151898,,2639071,1370710,0,14,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
4,4,4,4,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Beed,2,0,8,,10738,5579,0,41,36.0,2.0,38.0,,19055.0,30980.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104198,2841,101311,,1602602,913670,0,7,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
5,5,5,5,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Bhandara,11,0,2,,1257,2039,0,2,17.0,0.0,2.0,,10459.0,34652.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60013,1124,58864,,883025,726479,0,10,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
6,6,6,6,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Buldhana,3,0,0,,4001,8506,0,6,14.0,3.0,1.0,,9870.0,39713.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85661,811,84825,,1646942,960157,0,6,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
7,7,7,7,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Chandrapur,7,0,1,,1781,8667,0,5,24.0,0.0,11.0,,10545.0,60796.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89064,1564,87477,,1510796,1002504,0,4,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
8,8,8,8,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Dhule,4,0,4,,13326,4550,0,10,29.0,0.0,19.0,,22042.0,47330.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46207,656,45529,,1323186,878720,0,11,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
9,9,9,9,2022-01-03,MH,12160,11,1748,110477,350118,380802,0,5688,52714.0,99.0,10625.0,820962.0,892602.0,2298728.0,0.0,Gadchiroli,1,0,0,,2812,4283,0,9,8.0,0.0,5.0,,19049.0,30755.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30484,669,29773,,679981,458672,0,33,2022-01-22 00:35:14.467400,122153000,2022-01-22 00:35:14.468227,,3695 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6712028,141553,6514358,69370095,80581174,54240417,0,3695,9.0,0.0
