,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Ahmednagar,1365,0,177,,10671,16905,840,366,5249.0,3.0,1005.0,,65615.0,106739.0,6498.0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,350690,7170,337583,,3131937,1980908,10675,11,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
1,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Akola,368,1,198,,1191,4063,482,40,1770.0,2.0,590.0,,16863.0,17098.0,3049.0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61248,1430,58048,,1166391,647420,4310,4,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
2,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Amravati,317,0,1,,3205,7259,597,70,1202.0,0.0,3.0,,23806.0,46004.0,4713.0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,97928,1598,94706,,1955693,1121720,6336,2,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
3,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Aurangabad,654,0,300,,3701,7163,1089,200,3891.0,1.0,1150.0,,32228.0,47331.0,7274.0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,161583,4265,153423,,2766788,1479065,9294,14,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
4,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Beed,150,2,103,,2829,6135,866,35,654.0,3.0,249.0,,17828.0,31280.0,4259.0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105041,2846,101647,,1702050,982787,5503,7,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
5,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Bhandara,226,0,57,,659,1272,304,21,892.0,0.0,426.0,,25610.0,12683.0,6700.0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61173,1124,59319,,946270,760103,8192,10,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
6,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Buldhana,141,0,0,,2895,5423,330,17,691.0,0.0,-1.0,,15646.0,26897.0,2187.0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,86505,812,84824,,1728235,1020346,2739,6,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
7,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Chandrapur,332,0,79,,3101,9274,706,39,1765.0,1.0,438.0,,31829.0,60874.0,3377.0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91345,1567,87941,,1577406,1130104,4060,4,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
8,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Dhule,242,0,0,,2273,5402,495,32,1010.0,1.0,153.0,,12122.0,31550.0,2698.0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,47437,657,45732,,1395706,949400,3852,11,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
9,2022-01-18,MH,39207,53,38824,195542,181331,326805,45497,69008,294190.0,216.0,247746.0,1391412.0,1177931.0,1928520.0,311903.0,Gadchiroli,232,2,131,,3313,5425,198,9,785.0,3.0,261.0,,22174.0,24610.0,998.0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,31513,672,30070,,744451,508901,1206,33,2022-01-22 00:35:17.101970,122153000,2022-01-22 00:35:17.102792,,3768 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7282128,141885,6868816,72320366,85145516,58743548,423711,3768,46.0,0.0
