"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,911+33","15,716+9","102","93+24","8-Jan-22"
"2","Coochbehar","30,200+65","29,884+23","99","217+42","8-Jan-22"
"3","Darjeeling","59,760+319","58,283+92","555","922+227","8-Jan-22"
"4","Kalimpong","7,261+30","7,140+6","55","66+24","8-Jan-22"
"5","Jalpaiguri","43,454+192","42,351+48","595","508+144","8-Jan-22"
"6","Uttar Dinajpur","20,767+186","20,060+43","242","465+143","8-Jan-22"
"7","Dakshin Dinajpur","19,106+105","18,638+28","178+1","290+76","8-Jan-22"
"8","Malda","35,693+529","34,194+119","188","1,311+410","8-Jan-22"
"9","Murshidabad","35,797+458","34,332+103","332","1,133+355","8-Jan-22"
"10","Nadia","77,540+605","74,841+182","903","1,796+423","8-Jan-22"
"11","Birbhum","45,814+904","42,923+257","301","2,590+647","8-Jan-22"
"12","Purulia","20,707+321","19,705+86","114","888+235","8-Jan-22"
"13","Bankura","38,054+237","37,052+75","276","726+162","8-Jan-22"
"14","Jhargram","12,883+143","12,474+37","27","382+106","8-Jan-22"
"15","Paschim Medinipur","56,202+466","54,435+120","514","1,253+346","8-Jan-22"
"16","Purba Medinipur","64,514+221","63,477+63","405+1","632+157","8-Jan-22"
"17","Purba Bardhaman","45,432+649","43,303+194","210","1,919+455","8-Jan-22"
"18","Paschim Bardhaman","64,941+1,007","60,763+427","368","3,810+580","8-Jan-22"
"19","Howrah","1,11,463+1,742","1,03,813+663","1,563+2","6,087+1,077","8-Jan-22"
"20","Hooghly","94,817+1,276","90,132+360","1,048+1","3,637+915","8-Jan-22"
"21","North 24 Parganas","3,57,778+5,053","3,38,500+1,400","5,054+6","14,224+3,647","8-Jan-22"
"22","South 24 Parganas","1,09,695+1,034","1,04,725+386","1,410+2","3,560+646","8-Jan-22"
"23","Kolkata","3,87,191+8,712","3,50,230+3,492","5,359+5","31,602+5,215","8-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","17,55,046+24,287","16,57,034+8,213","19,901+18","78,111+16,056",""
