"Total No. of Sample Taken Today","6113"
"Total No. of Positive Cases Detected Today","38"
"Total Active COVID-19 Patients","189"
"Total No. of Active Cases under Home Isolation (29-10-2022)","178"
"Total No. of Samples found Positive till date","1056087"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1045164"
"No. of Deaths","10711"
"Total No. of People Vaccinated Today","1065 
(1st Dose: 100 
2nd Dose: 269 
Precaution Dose: 696"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23668694 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19817182 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1933286"
"Cumulative Coverage of Total COVID-19 Vaccination","45419162"
"COVID-19 Today (29-10-2022) Positivity Rate","0.69%"
"Recovery Rate","98.97%"
"Fatality Rate","1.01%"
