,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Almora,14,0,1,758,3641,528,0,4,57.0,1.0,5.0,3966.0,23540.0,3180.0,0,621927,,,647 cases were recorded as Migrated / Others,12304,197,11429,255199.0,408621,302254,0,647,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,26.0
1,1,1,1,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Bageshwar,10,0,0,469,805,98,0,0,25.0,0.0,3.0,2756.0,13998.0,659.0,0,259840,,,25 cases were recorded as Migrated / Others,5796,61,5684,222337.0,200036,159698,0,25,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,0.0
2,2,2,2,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Chamoli,5,0,0,610,1708,817,0,1,16.0,0.0,0.0,4007.0,15800.0,2103.0,0,391114,,,212 cases were recorded as Migrated / Others,12270,62,11983,308984.0,292230,256484,0,212,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,5.0
3,3,3,3,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Champawat,13,0,0,1766,1977,1082,0,1,27.0,0.0,0.0,5574.0,8895.0,5102.0,0,259315,,,189 cases were recorded as Migrated / Others,7709,53,7437,278998.0,196259,161039,0,189,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,0.0
4,4,4,4,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Dehradun,325,0,132,2694,14661,5370,0,59,1271.0,3.0,513.0,16740.0,71647.0,30574.0,0,1698560,,,627 cases were recorded as Migrated / Others,114138,3530,109115,2051676.0,1625446,1318813,0,627,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,24.0
5,5,5,5,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Haridwar,119,0,9,2016,5090,9958,0,19,363.0,1.0,63.0,29714.0,68234.0,65667.0,0,1927029,,,1411 cases were recorded as Migrated / Others,51978,1025,49226,2293756.0,1585579,1263474,0,1411,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,13.0
6,6,6,6,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Nainital,233,0,0,1169,6608,2107,0,30,515.0,0.0,70.0,8122.0,38646.0,14176.0,0,955128,,,147 cases were recorded as Migrated / Others,39927,947,38323,622570.0,794888,632134,0,147,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,5.0
7,7,7,7,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Pauri Garhwal,21,0,0,1172,2987,1041,0,5,266.0,0.0,9.0,8504.0,25681.0,5644.0,0,686527,,,937 cases were recorded as Migrated / Others,18015,315,16729,437122.0,472164,347264,0,937,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,230.0
8,8,8,8,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Pithoragarh,11,0,0,957,2970,587,0,14,40.0,0.0,10.0,5477.0,18657.0,4014.0,0,485993,,,120 cases were recorded as Migrated / Others,10343,182,10011,247824.0,344856,273835,0,120,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,12.0
9,9,9,9,2022-01-07,UT,814,0,147,14566,54985,29634,0,171,2825.0,5.0,753.0,109919.0,392951.0,171703.0,0.0,Rudraprayag,6,0,0,456,248,3908,0,1,8.0,0.0,0.0,2636.0,11515.0,5686.0,0,236857,,,166 cases were recorded as Migrated / Others,8814,106,8540,212374.0,184628,143015,0,166,2022-01-22T02:37:30.938987+05:30,11141000,,,6564 cases were recorded as Migrated / Others,347912,7423,331903,8630759,8174764,6550983,0,6564,347.0,6.0
