,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Dimapur,6,0,8,,781,681,0,5,49.0,1.0,33.0,,2907.0,3497.0,0,379769,,,726 cases were recorded as Non Covid Deaths with Covid19 Positivity,14972,421,14465,,285507,217654,0,726,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,11.0
1,1,1,1,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Kiphire,0,0,0,,8,7,0,0,0.0,0.0,0.0,,73.0,43.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,267,9,258,,20750,10534,0,1,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
2,2,2,2,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Kohima,1,0,1,,108,122,0,2,3.0,0.0,1.0,,456.0,584.0,0,270063,,,207 cases were recorded as Non Covid Deaths with Covid19 Positivity,9508,125,9383,,109394,92972,0,207,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,1.0
3,3,3,3,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Longleng,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,21524,16515,0,20,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
4,4,4,4,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Mokokchung,0,0,0,,10,30,0,2,1.0,0.0,1.0,,62.0,195.0,0,193171,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2381,56,2325,,71053,61337,0,69,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
5,5,5,5,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Mon,0,0,0,,19,36,0,0,0.0,0.0,0.0,,83.0,182.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1145,,72670,54926,0,19,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
6,6,6,6,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Peren,0,0,0,,11,24,0,0,0.0,0.0,0.0,,54.0,108.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,916,,22231,15386,0,15,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
7,7,7,7,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Phek,0,0,0,,6,11,0,0,0.0,0.0,0.0,,79.0,118.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,586,,37008,25738,0,9,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
8,8,8,8,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Tuensang,1,0,0,,3,14,0,0,1.0,0.0,0.0,,32.0,59.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1102,13,1089,,42617,31029,0,3,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
9,9,9,9,2022-01-07,NL,8,0,9,607,989,967,0,9,54.0,1.0,35.0,3439.0,3885.0,5012.0,0.0,Wokha,0,0,0,,28,31,0,0,0.0,0.0,0.0,,95.0,168.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,407,11,392,,36760,26387,0,16,2022-01-22T02:03:51.748189+05:30,2150000,,,1097 cases were recorded as Non Covid Deaths with Covid19 Positivity,32255,687,31471,426211,761650,579961,0,1097,12.0,0.0
