,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Ahmednagar,162,1,64,,28479,17907,0,379,625.0,6.0,328.0,,154407.0,100700.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,344336,7164,336501,,3005798,1799610,0,11,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
1,1,1,1,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Akola,65,0,9,,7341,2538,0,9,193.0,0.0,32.0,,22662.0,18963.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59027,1428,57408,,1127044,621648,0,4,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
2,2,2,2,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Amravati,27,0,0,,15602,7400,0,8,164.0,0.0,0.0,,65700.0,51517.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96485,1598,94703,,1902273,1046965,0,2,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
3,3,3,3,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Aurangabad,158,0,58,,17535,9068,0,71,511.0,0.0,200.0,,71531.0,46836.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156673,4264,152023,,2699249,1402830,0,14,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
4,4,4,4,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Beed,18,1,4,,10553,5300,0,38,80.0,2.0,35.0,,66673.0,30742.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104258,2843,101336,,1657042,933715,0,7,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
5,5,5,5,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Bhandara,19,0,0,,5942,4076,0,0,78.0,0.0,5.0,,15888.0,15205.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60076,1124,58867,,897246,738420,0,10,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
6,6,6,6,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Buldhana,24,0,0,,12863,4361,0,7,43.0,2.0,0.0,,43310.0,33354.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85698,812,84825,,1685260,980114,0,6,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
7,7,7,7,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Chandrapur,52,1,3,,4561,9197,0,4,151.0,2.0,11.0,,14808.0,52841.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89200,1566,87483,,1522653,1040971,0,4,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
8,8,8,8,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Dhule,17,0,7,,9050,6353,0,9,70.0,0.0,40.0,,65021.0,31235.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46256,656,45550,,1373584,900303,0,11,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
9,9,9,9,2022-01-07,MH,40925,20,14256,198893,580333,345681,0,6915,155401.0,88.0,38314.0,1136176.0,2537705.0,2077843.0,0.0,Gadchiroli,77,0,0,,4826,2900,0,4,114.0,0.0,3.0,,25228.0,20526.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30595,669,29773,,701005,472281,0,33,2022-01-22 00:35:15.147494,122153000,2022-01-22 00:35:15.148348,,3706 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6834222,141614,6547410,70146329,82680378,55626335,0,3706,16.0,0.0
