"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,521+3","15,353+6","101","67-3","13-Oct-21"
"2","Coochbehar","29,075+13","28,831+13","97","147","13-Oct-21"
"3","Darjeeling","56,700+25","55,814+27","535","351-2","13-Oct-21"
"4","Kalimpong","6,993+9","6,873+6","54","66+3","13-Oct-21"
"5","Jalpaiguri","41,733+10","40,960+20","566","207-10","13-Oct-21"
"6","Uttar Dinajpur","19,737+7","19,470+2","235","32+5","13-Oct-21"
"7","Dakshin Dinajpur","17,646+15","17,331+13","169","146+2","13-Oct-21"
"8","Malda","33,271+2","32,988+9","186","97-7","13-Oct-21"
"9","Murshidabad","33,893+1","33,521+4","327","45-3","13-Oct-21"
"10","Nadia","72,633+27","71,295+37","835+1","503-11","13-Oct-21"
"11","Birbhum","40,916+4","40,533+9","286","97-5","13-Oct-21"
"12","Purulia","19,379+2","19,244+2","113","22","13-Oct-21"
"13","Bankura","36,015+22","35,548+17","273","194+5","13-Oct-21"
"14","Jhargram","12,072+4","11,959+8","27","86-4","13-Oct-21"
"15","Paschim Medinipur","53,159+19","52,367+27","506","286-8","13-Oct-21"
"16","Purba Medinipur","62,870+7","62,237+18","395","238-11","13-Oct-21"
"17","Purba Bardhaman","41,670+17","41,168+24","195","307-7","13-Oct-21"
"18","Paschim Bardhaman","57,409+10","56,889+16","354+1","166-7","13-Oct-21"
"19","Howrah","97,651+41","95,550+44","1,517+2","584-5","13-Oct-21"
"20","Hooghly","85,127+60","83,576+40","979","572+20","13-Oct-21"
"21","North 24 Parganas","3,26,998+97","3,20,962+95","4,770+2","1,266","13-Oct-21"
"22","South 24 Parganas","99,830+33","97,976+39","1,323+2","531-8","13-Oct-21"
"23","Kolkata","3,18,648+102","3,11,983+125","5,099+2","1,566-25","13-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,79,012+530","15,52,491+601","18,945+10","7,576-81",""
