"1","Total Samples taken","16640664"
"2","Sample collected on the day","9759"
"3","Test conducted on the day","17744"
"4","Total No. of patients tested Positive","603986"
"5","No. of patients discharged","587058"
"6","Number of active Cases","298"
"7","Total Deaths reported","16630"
"8","No. of Patients on oxygen support","24"
"9","Patients at critical care Level-3 facilities","14"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","5"
"12","Total Healthcare Workers vaccinated with 1st dose","217872"
"13","Frontline Workers vaccinated with 1st dose on the day","28"
"14","Total Frontline Workers vaccinated with 1st dose","1154597"
"15","Healthcare Workers vaccinated with 2nd dose on the day","20"
"16","Total Healthcare Workers vaccinated with 2nd dose","141519"
"17","Frontline Workers vaccinated with 2nd dose on the day","111"
"18","Total Frontline Workers vaccinated with 2nd dose","342802"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","33"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","131"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372469"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","484321"
"23","Above 45 Vaccinated with 1st dose on the day","2930"
"24","Total Above 45 Vaccinated with 1st dose","6401401"
"25","Above 45 Vaccinated with 2nd dose on the day","12509"
"26","Total Above 45 Vaccinated with 2nd dose","3692900"
"27","18-44 years age group Vaccinated with 1st dose on the day","9178"
"28","Total 18-44 years age group Vaccinated with 1st dose","9051587"
"29","18-44 years age group Vaccinated with 2nd dose on the day","30750"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4643385"
"31","Total Vaccination 1st dose on the day","12141"
"32","Total Vaccination 2nd dose on the day","43390"
"33","Total Vaccination 1st and 2nd dose on the day","55531"
