"Total No. of Sample Taken Today","13004"
"Total No. of Positive Cases Detected Today","55"
"Total Active COVID-19 Patients","316"
"Total No. of Active Cases under Home Isolation (29-03-2022)","305"
"Total No. of Samples found Positive till date","985121"
"Total Positive COVID-19 Patients Recovered / Discharged till date","974166"
"No. of Deaths","10616"
"Total No. of People Vaccinated Today","32644  
(1st Dose: 12130 
2nd Dose: 18190 
Precaution Dose: 2324)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23129908 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 18yrs above population)","18447501 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","272098"
"Cumulative Coverage of Total COVID-19 Vaccination","41849507"
"COVID-19 Today (29-03-2022) Positivity Rate","0.50%"
"Recovery Rate","98.89%"
"Fatality Rate","1.08%"
"Tests Per Million Population","672043"
