,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Ahmednagar,88,1,0,,6309,10970,0,861,621.0,19.0,1477.0,,34811.0,51412.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,340849,7087,332411,,2520524,952344,0,11,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,11.0
1,1,1,1,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Akola,0,0,2,,13959,4367,0,2,6.0,1.0,12.0,,71326.0,25788.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58782,1426,57337,,845237,389969,0,4,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,4.0
2,2,2,2,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Amravati,0,0,0,,19354,9667,0,3,4.0,0.0,0.0,,73153.0,46659.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96243,1595,94618,,1322512,604237,0,2,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,2.0
3,3,3,3,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Aurangabad,15,0,69,,25029,11531,0,147,121.0,0.0,203.0,,108031.0,60159.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155589,4252,150936,,1899311,799771,0,14,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,14.0
4,4,4,4,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Beed,6,0,4,,9889,8195,0,66,53.0,6.0,60.0,,49921.0,38701.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103859,2816,101007,,1223927,545466,0,7,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,7.0
5,5,5,5,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Bhandara,0,0,0,,960,5277,0,0,3.0,0.0,2.0,,3569.0,18803.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60084,1123,58948,,830224,443960,0,10,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,10.0
6,6,6,6,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Buldhana,4,0,0,,31313,12333,0,16,21.0,3.0,17.0,,146353.0,59970.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85551,800,84735,,1311019,591064,0,6,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,6.0
7,7,7,7,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Chandrapur,2,0,0,,4037,6396,0,6,15.0,1.0,0.0,,17841.0,32307.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88988,1563,87387,,1359285,500184,0,4,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,4.0
8,8,8,8,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Dhule,0,0,0,,6712,8811,0,6,3.0,0.0,2.0,,24520.0,31346.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46179,654,45513,,1048243,520763,0,11,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,11.0
9,9,9,9,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Gadchiroli,0,0,0,,1119,1664,0,2,3.0,0.0,3.0,,8418.0,8289.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30445,669,29740,,554693,243229,0,33,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,33.0
10,10,10,10,2021-11-15,MH,686,19,912,81631,319773,418668,0,8037,6639.0,199.0,8128.0,749730.0,1605544.0,2129954.0,0.0,Gondia,0,0,0,,1023,3879,0,2,2.0,0.0,3.0,,6832.0,23275.0,0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40521,569,39944,,898749,503122,0,7,2022-01-22 00:35:05.781906,122153000,2022-01-22 00:35:05.782704,,3650 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624986,140602,6468791,64052219,69491442,33910951,0,3650,3650.0,7.0
