"1","Total Samples taken","16630905"
"2","Sample collected on the day","22962"
"3","Test conducted on the day","22756"
"4","Total No. of patients tested Positive","603962"
"5","No. of patients discharged","587014"
"6","Number of active Cases","319"
"7","Total Deaths reported","16629"
"8","No. of Patients on oxygen support","25"
"9","Patients at critical care Level-3 facilities","11"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","217867"
"13","Frontline Workers vaccinated with 1st dose on the day","3"
"14","Total Frontline Workers vaccinated with 1st dose","1154569"
"15","Healthcare Workers vaccinated cawith 2nd dose on the day","3"
"16","Total Healthcare Workers vaccinated with 2nd dose","141499"
"17","Frontline Workers vaccinated with 2nd dose on the day","18"
"18","Total Frontline Workers vaccinated with 2nd dose","342691"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","3"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","21"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372436"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","484190"
"23","Above 45 Vaccinated with 1st dose on the day","474"
"24","Total Above 45 Vaccinated with 1st dose","6398471"
"25","Above 45 Vaccinated with 2nd dose on the day","1559"
"26","Total Above 45 Vaccinated with 2nd dose","3680391"
"27","18-44 years age group Vaccinated with 1st dose on the day","2086"
"28","Total 18-44 years age group Vaccinated with 1st dose","9042409"
"29","18-44 years age group Vaccinated with 2nd dose on the day","5765"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4612635"
"31","Total Vaccination 1st dose on the day","2563"
"32","Total Vaccination 2nd dose on the day","7345"
"33","Total Vaccination 1st and 2nd dose on the day","9908"
