"1","Total Samples taken","17058126"
"2","Sample collected on the day","28987"
"3","Test conducted on the day","24636"
"4","Total No. of patients tested Positive","629899"
"5","No. of patients discharged","589972"
"6","Positive cases on the day","4593"
"7","Number of active Cases","23235"
"8","Total Deaths reported","16692"
"9","No. of Patients on oxygen support","338"
"10","Patients at critical care Level-3 facilities","91"
"11","Patients who are critical and on ventilator support","13"
"12","Healthcare Workers vaccinated with 1st dose on the day","7"
"13","Total Healthcare Workers vaccinated with 1st dose","217555"
"14","Frontline Workers vaccinated with 1st dose on the day","314"
"15","Total Frontline Workers vaccinated with 1st dose","1114492"
"16","Healthcare Workers vaccinated with 2nd dose on the day","53"
"17","Total Healthcare Workers vaccinated with 2nd dose","183097"
"18","Frontline Workers vaccinated with 2nd dose on the day","699"
"19","Total Frontline Workers vaccinated with 2nd dose","874380"
"20","Above 45 Vaccinated with 1st dose on the day","21115"
"21","Total Above 45 Vaccinated with 1st dose","6941603"
"22","Above 45 Vaccinated with 2nd dose on the day","43337"
"23","Total Above 45 Vaccinated with 2nd dose","4449264"
"24","18-44 years age group Vaccinated with 1st dose on the day","63251"
"25","Total 18-44 years age group Vaccinated with 1st dose","9367903"
"26","18-44 years age group Vaccinated with 2nd dose on the day","108725"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4719741"
"28","15-17 years age group Vaccinated with 1st dose on the day","12824"
"29","Total 15-17 years age group Vaccinated with 1st dose","64142"
"30","Precautionary dose given on the day","5477"
"31","Total Precautionary dose given","11782"
"32","Total Vaccination 1st dose on the day","97511"
"33","Total Vaccination 2nd dose on the day","152814"
"34","Total Vaccination 1st , 2nd and Precautionary dose on the day","255802"
