"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,884+9","18,656+42","110","118-33","21-Feb-22"
"2","Coochbehar","33,945+3","33,743+36","106","96-33","21-Feb-22"
"3","Darjeeling","68,974+8","68,213+60","598","163-52","21-Feb-22"
"4","Kalimpong","8,508+7","8,411+12","58","39-5","21-Feb-22"
"5","Jalpaiguri","49,562+15","48,752+57","647","163-42","21-Feb-22"
"6","Uttar Dinajpur","25,098+3","24,777+20","267","54-17","21-Feb-22"
"7","Dakshin Dinajpur","23,064+14","22,770+34","193","101-20","21-Feb-22"
"8","Malda","44,400+5","44,081+44","199","120-39","21-Feb-22"
"9","Murshidabad","41,605+7","41,168+28","356","81-21","21-Feb-22"
"10","Nadia","87,557+9","86,422+71","943+1","192-63","21-Feb-22"
"11","Birbhum","57,657+9","57,155+55","350","152-46","21-Feb-22"
"12","Purulia","24,206+10","24,031+17","123+1","52-8","21-Feb-22"
"13","Bankura","43,849+13","43,439+42","286","124-29","21-Feb-22"
"14","Jhargram","15,537+2","15,469+14","30","38-12","21-Feb-22"
"15","Paschim Medinipur","62,510+6","61,864+42","529","117-36","21-Feb-22"
"16","Purba Medinipur","67,805+10","67,299+21","441","65-11","21-Feb-22"
"17","Purba Bardhaman","55,364+2","55,018+41","238","108-39","21-Feb-22"
"18","Paschim Bardhaman","75,588+6","75,043+41","432","113-35","21-Feb-22"
"19","Howrah","1,24,944+8","1,23,177+47","1,639+1","128-40","21-Feb-22"
"20","Hooghly","1,07,892+13","1,06,619+54","1,119","154-41","21-Feb-22"
"21","North 24 Parganas","4,02,786+29","3,96,932+189","5,331","523-160","21-Feb-22"
"22","South 24 Parganas","1,27,187+17","1,25,471+74","1,509+2","207-59","21-Feb-22"
"23","Kolkata","4,46,801+31","4,40,627+192","5,645+4","529-165","21-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,13,789+236","19,89,200+1,233","21,152+9","3,437-1,006",""
