"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,438+60","17,894+49","107","437+11","3-Feb-22"
"2","Coochbehar","33,647+43","32,951+71","102","594-28","3-Feb-22"
"3","Darjeeling","68,447+83","66,830+124","576","1,041-41","3-Feb-22"
"4","Kalimpong","8,389+25","8,142+21","57","190+4","3-Feb-22"
"5","Jalpaiguri","48,981+72","47,616+87","621","744-15","3-Feb-22"
"6","Uttar Dinajpur","24,912+32","24,317+39","259","336-7","3-Feb-22"
"7","Dakshin Dinajpur","22,769+46","22,167+48","185","417-2","3-Feb-22"
"8","Malda","44,067+52","43,104+93","195","768-41","3-Feb-22"
"9","Murshidabad","41,378+38","40,533+60","345+2","500-24","3-Feb-22"
"10","Nadia","86,920+96","85,022+113","929+1","969-18","3-Feb-22"
"11","Birbhum","57,267+88","55,955+115","341+3","971-30","3-Feb-22"
"12","Purulia","24,038+17","23,643+33","120","275-16","3-Feb-22"
"13","Bankura","43,476+55","42,588+72","279","609-17","3-Feb-22"
"14","Jhargram","15,431+19","15,176+27","30","225-8","3-Feb-22"
"15","Paschim Medinipur","62,140+59","61,019+70","521+1","600-12","3-Feb-22"
"16","Purba Medinipur","67,621+40","66,824+43","426+2","371-5","3-Feb-22"
"17","Purba Bardhaman","55,084+55","54,108+89","232+1","744-35","3-Feb-22"
"18","Paschim Bardhaman","75,249+60","74,131+85","398+1","720-26","3-Feb-22"
"19","Howrah","1,24,606+45","1,22,129+103","1,634+1","843-59","3-Feb-22"
"20","Hooghly","1,07,484+57","1,05,430+116","1,107+5","947-64","3-Feb-22"
"21","North 24 Parganas","4,01,231+205","3,92,919+369","5,258+6","3,054-170","3-Feb-22"
"22","South 24 Parganas","1,26,635+95","1,23,843+158","1,481+2","1,311-65","3-Feb-22"
"23","Kolkata","4,45,416+181","4,36,317+436","5,552+10","3,547-265","3-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,03,692+1,523","19,62,721+2,421","20,758+35","20,213-933",""
