,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Anjaw,0,0,0,0,0,0,0,0.0,0.0,0.0,41.0,19.0,163.0,21089,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,20935,11737,8245,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
1,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Changlang,0,0,0,0,10,23,0,2.0,0.0,2.0,28.0,718.0,2421.0,147951,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3785,79440,90635,61421,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
2,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,East Kameng,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,76.0,501.0,78413,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23085,16612,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
3,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,East Siang,0,0,0,0,0,0,0,5.0,0.0,6.0,290.0,470.0,1844.0,99019,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3218,17,3196,61277,54675,42802,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
4,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Kamle,0,0,0,0,5,3,0,0.0,0.0,0.0,3.0,23.0,165.0,22256,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,6984,4228,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
5,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Kra Daadi,0,0,0,0,5,32,0,0.0,0.0,0.0,4.0,12.0,169.0,0,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6066,6293,3473,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
6,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Kurung Kumey,0,0,0,0,4,75,0,0.0,0.0,0.0,16.0,23.0,218.0,89717,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9171,9189,6103,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
7,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Lepa Rada,0,0,0,1,0,0,0,0.0,0.0,2.0,34.0,9.0,82.0,0,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16723,13355,10506,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
8,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Lohit,0,0,0,2,0,0,0,1.0,0.0,6.0,312.0,304.0,1057.0,145538,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2888,26,2861,48955,31517,23673,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
9,2021-11-14,AR,4,0,2,223,90,337,0,40.0,0.0,45.0,4383.0,3980.0,18994.0,Longding,0,0,0,0,7,23,0,0.0,0.0,1.0,29.0,106.0,402.0,60000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19839,19482,8754,2021-11-15 03:18:50,1504000,2021-11-14 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55220,280,54896,1180927,779111,572041
