"Total No. of Sample Taken Today","8089"
"Total No. of Positive Cases Detected Today","160"
"Total Active COVID-19 Patients","1131"
"Total No. of Active Cases under Home Isolation (22-05-2022)","1113"
"Total No. of Samples found Positive till date","1000871"
"Total Positive COVID-19 Patients Recovered / Discharged till date","989096"
"No. of Deaths","10621"
"Total No. of People Vaccinated Today","7007 
(1st Dose: 992 
2nd Dose: 2691 
Precaution Dose: 3324"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23499230 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 15yrs above population)","19155988 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","612830"
"Cumulative Coverage of Total COVID-19 Vaccination","43268048"
"COVID-19 Today (22-05-2022) Positivity Rate","1.31%"
"Recovery Rate","98.82%"
"Fatality Rate","1.06%"
