"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,498+60","17,943+49","107","448+11","4-Feb-22"
"2","Coochbehar","33,692+45","33,017+66","103+1","572-22","4-Feb-22"
"3","Darjeeling","68,538+91","66,946+116","581+5","1,011-30","4-Feb-22"
"4","Kalimpong","8,411+22","8,163+21","57","191+1","4-Feb-22"
"5","Jalpaiguri","49,079+98","47,699+83","624+3","756+12","4-Feb-22"
"6","Uttar Dinajpur","24,934+22","24,354+37","259","321-15","4-Feb-22"
"7","Dakshin Dinajpur","22,809+40","22,213+46","186+1","410-7","4-Feb-22"
"8","Malda","44,098+31","43,190+86","195","713-55","4-Feb-22"
"9","Murshidabad","41,401+23","40,589+56","347+2","465-35","4-Feb-22"
"10","Nadia","86,990+70","85,130+108","929","931-38","4-Feb-22"
"11","Birbhum","57,326+59","56,063+108","342+1","921-50","4-Feb-22"
"12","Purulia","24,081+43","23,674+31","120","287+12","4-Feb-22"
"13","Bankura","43,520+44","42,656+68","279","585-24","4-Feb-22"
"14","Jhargram","15,445+14","15,201+25","30","214-11","4-Feb-22"
"15","Paschim Medinipur","62,194+54","61,086+67","522+1","586-14","4-Feb-22"
"16","Purba Medinipur","67,644+23","66,865+41","426","353-18","4-Feb-22"
"17","Purba Bardhaman","55,124+40","54,191+83","232","701-43","4-Feb-22"
"18","Paschim Bardhaman","75,293+44","74,211+80","398","684-36","4-Feb-22"
"19","Howrah","1,24,651+45","1,22,223+94","1,634","794-49","4-Feb-22"
"20","Hooghly","1,07,526+42","1,05,535+105","1,110+3","881-66","4-Feb-22"
"21","North 24 Parganas","4,01,454+223","3,93,259+340","5,262+4","2,933-121","4-Feb-22"
"22","South 24 Parganas","1,26,688+53","1,23,989+146","1,483+2","1,216-95","4-Feb-22"
"23","Kolkata","4,45,575+159","4,36,712+395","5,560+8","3,303-244","4-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,05,037+1,345","19,64,972+2,251","20,789+31","19,276-937",""
