"Total No. of Sample Taken Today","7114"
"Total No. of Positive Cases Detected Today","43"
"Total Active COVID-19 Patients","199"
"Total No. of Active Cases under Home Isolation (11-10-2022)","183"
"Total No. of Samples found Positive till date","1055352"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044422"
"No. of Deaths","10708"
"Total No. of People Vaccinated Today","1867 
(1st Dose: 139 
2nd Dose: 390 
Precaution Dose: 1338)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23667226 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19812743 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1921649"
"Cumulative Coverage of Total COVID-19 Vaccination","45401618"
"COVID-19 Today (11-10-2022) Positivity Rate","0.81%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
