"1","Total Samples taken","15767650"
"2","Sample collected on the day","33560"
"3","Test conducted on the day","33277"
"4","Total No. of patients tested Positive","602778"
"5","No. of patients discharged","585889"
"6","Number of active Cases","318"
"7","Total Deaths reported","16571"
"8","No. of Patients on oxygen support","23"
"9","Patients at critical care Level-3 facilities","10"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","2"
"12","Total Healthcare Workers vaccinated with 1st dose","216630"
"13","Frontline Workers vaccinated with 1st dose on the day","21"
"14","Total Frontline Workers vaccinated with 1st dose","1152583"
"15","Healthcare Workers vaccinated with 2nd dose on the day","166"
"16","Total Healthcare Workers vaccinated with 2nd dose","137537"
"17","Frontline Workers vaccinated with 2nd dose on the day","294"
"18","Total Frontline Workers vaccinated with 2nd dose","332397"
"19","COVID-19 Vaccinated with 1st dose on the day 
(Healthcare + Frontline Workers)","23"
"20","COVID-19 Vaccinated with 2nd dose on the day 
(Healthcare + Frontline Workers)","460"
"21","Total COVID-19 Vaccinated with 1st dose 
(Healthcare + Frontline Workers)","1369213"
"22","Total COVID-19 Vaccinated with 2nd dose 
(Healthcare + Frontline Workers)","469934"
"23","Above 45 Vaccinated with 1st dose on the day","9136"
"24","Total Above 45 Vaccinated with 1st dose","6211629"
"25","Above 45 Vaccinated with 2nd dose on the day","22584"
"26","Total Above 45 Vaccinated with 2nd dose","3105143"
"27","18-44 years age group Vaccinated with 1st dose on the day","26007"
"28","Total 18-44 years age group Vaccinated with 1st dose","8475461"
"29","18-44 years age group Vaccinated with 2nd dose on the day","51103"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3191947"
"31","Total Vaccination 1st dose on the day","35166"
"32","Total Vaccination 2nd  dose on the day","74147"
"33","Total Vaccination 1st  and 2nd dose on the day","109313"
