"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,507+5","15,333+6","101","73-1","10-Oct-21"
"2","Coochbehar","29,037+11","28,789+12","97","151-1","10-Oct-21"
"3","Darjeeling","56,611+17","55,716+29","534+1","361-13","10-Oct-21"
"4","Kalimpong","6,970+1","6,855+5","54","61-4","10-Oct-21"
"5","Jalpaiguri","41,676+20","40,898+16","565","213+4","10-Oct-21"
"6","Uttar Dinajpur","19,724+1","19,464+2","235","25-1","10-Oct-21"
"7","Dakshin Dinajpur","17,601+11","17,292+11","169","140","10-Oct-21"
"8","Malda","33,237+5","32,960+8","186","91-3","10-Oct-21"
"9","Murshidabad","33,883+8","33,507+3","327","49+5","10-Oct-21"
"10","Nadia","72,525+43","71,153+42","832+3","540-2","10-Oct-21"
"11","Birbhum","40,896+19","40,502+8","286","108+11","10-Oct-21"
"12","Purulia","19,375+1","19,238+2","113","24-1","10-Oct-21"
"13","Bankura","35,972+19","35,491+16","273","208+3","10-Oct-21"
"14","Jhargram","12,052+9","11,933+7","27","92+2","10-Oct-21"
"15","Paschim Medinipur","53,098+16","52,278+25","506","314-9","10-Oct-21"
"16","Purba Medinipur","62,838+8","62,166+23","395","277-15","10-Oct-21"
"17","Purba Bardhaman","41,590+24","41,082+25","195","313-1","10-Oct-21"
"18","Paschim Bardhaman","57,364+10","56,839+14","353","172-4","10-Oct-21"
"19","Howrah","97,474+48","95,392+44","1,515","567+4","10-Oct-21"
"20","Hooghly","84,938+34","83,429+42","977+1","532-9","10-Oct-21"
"21","North 24 Parganas","3,26,647+109","3,20,617+98","4,762+2","1,268+9","10-Oct-21"
"22","South 24 Parganas","99,699+42","97,828+43","1,317+1","554-2","10-Oct-21"
"23","Kolkata","3,18,163+145","3,11,555+116","5,092+1","1,516+28","10-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,76,943+606","15,50,380+597","18,914+9","7,649",""
