"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","14,912+13","14,562+18","99","251-5","3-Aug-21"
"2","Coochbehar","27,706+47","27,024+41","95","587+6","3-Aug-21"
"3","Darjeeling","53,607+64","52,027+89","499","1,081-25","3-Aug-21"
"4","Kalimpong","6,320+19","6,057+31","41+1","222-13","3-Aug-21"
"5","Jalpaiguri","39,957+37","38,773+46","538","646-9","3-Aug-21"
"6","Uttar Dinajpur","19,454+12","19,089+9","233","132+3","3-Aug-21"
"7","Dakshin Dinajpur","16,912+9","16,654+6","168","90+3","3-Aug-21"
"8","Malda","32,662+7","32,415+4","184","63+3","3-Aug-21"
"9","Murshidabad","33,611+1","33,221+5","322","68-4","3-Aug-21"
"10","Nadia","69,318+57","67,973+45","700+2","645+10","3-Aug-21"
"11","Birbhum","40,362+15","39,944+9","285","133+6","3-Aug-21"
"12","Purulia","19,188+4","19,006+5","112","70-1","3-Aug-21"
"13","Bankura","34,587+30","33,891+31","260+1","436-2","3-Aug-21"
"14","Jhargram","11,310+25","10,911+27","26","373-2","3-Aug-21"
"15","Paschim Medinipur","50,829+41","49,683+47","488","658-6","3-Aug-21"
"16","Purba Medinipur","60,598+49","59,426+72","372","800-23","3-Aug-21"
"17","Purba Bardhaman","40,107+31","39,527+28","183","397+3","3-Aug-21"
"18","Paschim Bardhaman","56,323+24","55,740+16","346","237+8","3-Aug-21"
"19","Howrah","94,614+41","92,603+37","1,484","527+4","3-Aug-21"
"20","Hooghly","81,884+51","80,339+44","918","627+7","3-Aug-21"
"21","North 24 Parganas","3,19,557+116","3,13,710+116","4,573+4","1,274-4","3-Aug-21"
"22","South 24 Parganas","96,250+56","94,335+56","1,275+1","640-1","3-Aug-21"
"23","Kolkata","3,10,716+77","3,04,952+56","4,976+1","788+20","3-Aug-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,30,850+826","15,01,925+838","18,180+10","10,745-22",""
