"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,447+6","15,274+7","101","72-1","1-Oct-21"
"2","Coochbehar","28,922+12","28,658+17","96","168-5","1-Oct-21"
"3","Darjeeling","56,335+22","55,410+41","531+1","394-20","1-Oct-21"
"4","Kalimpong","6,920+12","6,796+6","53","71+6","1-Oct-21"
"5","Jalpaiguri","41,518+25","40,717+23","565+1","236+1","1-Oct-21"
"6","Uttar Dinajpur","19,708+2","19,443+3","235","30-1","1-Oct-21"
"7","Dakshin Dinajpur","17,485+16","17,182+13","169","134+3","1-Oct-21"
"8","Malda","33,180+4","32,871+13","186","123-9","1-Oct-21"
"9","Murshidabad","33,835+3","33,482+3","326","27","1-Oct-21"
"10","Nadia","72,084+54","70,705+56","814+2","565-4","1-Oct-21"
"11","Birbhum","40,807+4","40,428+10","285","94-6","1-Oct-21"
"12","Purulia","19,357+2","19,219+3","113","25-1","1-Oct-21"
"13","Bankura","35,810+18","35,319+22","273","218-4","1-Oct-21"
"14","Jhargram","11,975+9","11,857+9","27","91","1-Oct-21"
"15","Paschim Medinipur","52,874+33","51,993+37","503","378-4","1-Oct-21"
"16","Purba Medinipur","62,635+29","61,913+32","394","328-3","1-Oct-21"
"17","Purba Bardhaman","41,307+31","40,856+25","194","257+6","1-Oct-21"
"18","Paschim Bardhaman","57,237+17","56,691+19","353","193-2","1-Oct-21"
"19","Howrah","96,972+64","94,961+47","1,514","497+17","1-Oct-21"
"20","Hooghly","84,489+67","82,972+52","970+1","547+14","1-Oct-21"
"21","North 24 Parganas","3,25,532+124","3,19,588+119","4,729+2","1,215+3","1-Oct-21"
"22","South 24 Parganas","99,232+58","97,367+54","1,309","556+4","1-Oct-21"
"23","Kolkata","3,16,812+149","3,10,379+132","5,072+2","1,361+15","1-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,70,539+761","15,44,144+743","18,815+9","7,580+9",""
