"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,434+8","15,261+7","101","72+1","29-Sep-21"
"2","Coochbehar","28,891+17","28,626+16","96","169+1","29-Sep-21"
"3","Darjeeling","56,285+43","55,332+41","530+1","423+1","29-Sep-21"
"4","Kalimpong","6,900+4","6,785+6","53","62-2","29-Sep-21"
"5","Jalpaiguri","41,478+13","40,673+24","564","241-11","29-Sep-21"
"6","Uttar Dinajpur","19,704+4","19,437+3","235","32+1","29-Sep-21"
"7","Dakshin Dinajpur","17,459+23","17,157+12","169","133+11","29-Sep-21"
"8","Malda","33,154+15","32,847+11","186","121+4","29-Sep-21"
"9","Murshidabad","33,831+3","33,477+3","326","28","29-Sep-21"
"10","Nadia","71,987+56","70,598+55","811","578+1","29-Sep-21"
"11","Birbhum","40,798+16","40,409+9","285","104+7","29-Sep-21"
"12","Purulia","19,353+3","19,214+3","113","26","29-Sep-21"
"13","Bankura","35,777+24","35,277+22","271+2","229","29-Sep-21"
"14","Jhargram","11,959+6","11,840+9","27","92-3","29-Sep-21"
"15","Paschim Medinipur","52,802+32","51,923+37","503","376-5","29-Sep-21"
"16","Purba Medinipur","62,580+19","61,851+34","394+1","335-16","29-Sep-21"
"17","Purba Bardhaman","41,256+19","40,809+25","194","253-6","29-Sep-21"
"18","Paschim Bardhaman","57,210+21","56,654+19","353","203+2","29-Sep-21"
"19","Howrah","96,868+41","94,871+47","1,512","485-6","29-Sep-21"
"20","Hooghly","84,353+41","82,875+50","969+1","509-10","29-Sep-21"
"21","North 24 Parganas","3,25,292+123","3,19,350+125","4,723+4","1,219-6","29-Sep-21"
"22","South 24 Parganas","99,116+69","97,259+51","1,309+3","548+15","29-Sep-21"
"23","Kolkata","3,16,517+149","3,10,119+135","5,066+3","1,332+11","29-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,69,070+749","15,42,707+744","18,793+15","7,570-10",""
