"1","Total Samples taken","17029139"
"2","Sample collected on the day","16560"
"3","Test conducted on the day","20554"
"4","Total No. of patients tested Positive","625347"
"5","No. of patients discharged","589285"
"6","Positive cases on the day","3969"
"7","Number of active Cases","19379"
"8","Total Deaths reported","16683"
"9","No. of Patients on oxygen support","304"
"10","Patients at critical care Level-3 facilities","85"
"11","Patients who are critical and on ventilator support","12"
"12","Healthcare Workers vaccinated with 1st dose on the day","31"
"13","Total Healthcare Workers vaccinated with 1st dose","217548"
"14","Frontline Workers vaccinated with 1st dose on the day","80"
"15","Total Frontline Workers vaccinated with 1st dose","1114178"
"16","Healthcare Workers vaccinated with 2nd dose on the day","94"
"17","Total Healthcare Workers vaccinated with 2nd dose","183044"
"18","Frontline Workers vaccinated with 2nd dose on the day","506"
"19","Total Frontline Workers vaccinated with 2nd dose","873681"
"20","Above 45 Vaccinated with 1st dose on the day","21534"
"21","Total Above 45 Vaccinated with 1st dose","6920488"
"22","Above 45 Vaccinated with 2nd dose on the day","45215"
"23","Total Above 45 Vaccinated with 2nd dose","4405927"
"24","18-44 years age group Vaccinated with 1st dose on the day","56173"
"25","Total 18-44 years age group Vaccinated with 1st dose","9304652"
"26","18-44 years age group Vaccinated with 2nd dose on the day","103219"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4611016"
"28","15-17 years age group Vaccinated with 1st dose on the day","10631"
"29","Total 15-17 years age group Vaccinated with 1st dose","51318"
"30","Precautionary dose given on the day","6305"
"31","Total Vaccination 1st dose on the day","88449"
"32","Total Vaccination 2nd dose on the day","149034"
"33","Total Vaccination 1st and 2nd dose on the day","237483"
