,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Bagalkote,6,0,0,,14925,3423,0,1.0,8.0,0.0,2.0,,63675.0,11655.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35195.0,333.0,34854.0,,1441830,1125925,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
1,1,1,1,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Ballari,34,0,0,,14013,17994,0,7.0,77.0,0.0,4.0,,90838.0,54672.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97923.0,1687.0,96061.0,,2103964,1578070,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
2,2,2,2,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Belagavi,31,0,8,,44989,7669,0,30.0,132.0,0.0,36.0,,164030.0,85213.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,80256.0,948.0,79129.0,,3693067,2977995,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
3,3,3,3,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Bengaluru Rural,19,0,4,,6931,2186,0,1.0,63.0,0.0,18.0,,23433.0,20128.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62212.0,892.0,61244.0,,793616,693841,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
4,4,4,4,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Bengaluru Urban,3605,2,264,,67971,29322,0,1304.0,9653.0,21.0,1258.0,,190064.0,127984.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1272050.0,16413.0,1240874.0,,9928681,8111527,0,1.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
5,5,5,5,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Bidar,3,0,0,,10789,13159,0,1.0,8.0,0.0,1.0,,59981.0,32133.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24360.0,404.0,23944.0,,1273012,952376,0,4.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
6,6,6,6,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Chamarajanagara,2,0,2,,5704,6080,0,6.0,10.0,0.0,13.0,,34012.0,21865.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33128.0,504.0,32603.0,,790530,607625,0,11.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
7,7,7,7,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Chikkaballapura,8,0,1,,21321,2985,0,3.0,16.0,0.0,10.0,,44045.0,14473.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,44024.0,432.0,43571.0,,995366,777870,0,1.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
8,8,8,8,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Chikkamagaluru,12,0,5,,8357,5571,0,30.0,38.0,0.0,20.0,,28434.0,25496.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51490.0,398.0,51045.0,,821322,674111,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
9,9,9,9,2022-01-05,KA,4246.0,2.0,362.0,127328,464258,242995,0,2014.0,11774.0,33.0,2098.0,763867.0,1635555.0,973215.0,0.0,Chitradurga,6,0,2,,12445,7574,0,12.0,23.0,1.0,12.0,,46284.0,14027.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36793.0,212.0,36555.0,,1271300,959060,0,0.0,2022-01-22T01:34:55.356220+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3017572.0,38357.0,2961772.0,56999461.0,49213473,39213859,0,29.0,0.0,0.0
