"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,415+5","15,241+5","101","73","26-Sep-21"
"2","Coochbehar","28,850+14","28,578+13","96","176+1","26-Sep-21"
"3","Darjeeling","56,175+21","55,213+34","528","434-13","26-Sep-21"
"4","Kalimpong","6,890+3","6,766+6","53","71-3","26-Sep-21"
"5","Jalpaiguri","41,424+11","40,602+20","564","258-9","26-Sep-21"
"6","Uttar Dinajpur","19,697+1","19,428+3","235","34-2","26-Sep-21"
"7","Dakshin Dinajpur","17,420+16","17,121+9","169","130+7","26-Sep-21"
"8","Malda","33,115+6","32,816+9","186","113-3","26-Sep-21"
"9","Murshidabad","33,820+2","33,469+2","326+1","25-1","26-Sep-21"
"10","Nadia","71,816+51","70,439+37","808+2","569+12","26-Sep-21"
"11","Birbhum","40,760+5","40,383+7","285","92-2","26-Sep-21"
"12","Purulia","19,346+1","19,206+2","113","27-1","26-Sep-21"
"13","Bankura","35,716+10","35,212+18","269","235-8","26-Sep-21"
"14","Jhargram","11,943+8","11,813+8","27","103","26-Sep-21"
"15","Paschim Medinipur","52,698+32","51,816+28","503","379+4","26-Sep-21"
"16","Purba Medinipur","62,501+15","61,752+28","390+1","359-14","26-Sep-21"
"17","Purba Bardhaman","41,187+26","40,737+19","194+1","256+6","26-Sep-21"
"18","Paschim Bardhaman","57,141+8","56,600+15","353","188-7","26-Sep-21"
"19","Howrah","96,725+24","94,738+37","1,510+1","477-14","26-Sep-21"
"20","Hooghly","84,216+34","82,732+39","967+2","517-7","26-Sep-21"
"21","North 24 Parganas","3,24,921+72","3,18,978+88","4,711+4","1,232-20","26-Sep-21"
"22","South 24 Parganas","98,931+31","97,096+35","1,304+1","531-5","26-Sep-21"
"23","Kolkata","3,16,092+76","3,09,731+94","5,056+2","1,305-20","26-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,66,865+472","15,40,530+556","18,751+15","7,584-99",""
