"1","Total Samples taken","18130521"
"2","Sample collected on the day","30633"
"3","Test conducted on the day","30203"
"4","Total No. of patients tested Positive","754367"
"5","No. of patients discharged","731042"
"6","Positive cases on the day","583"
"7","Number of active Cases","5771"
"8","Total Deaths reported","17554"
"9","No. of Patients on oxygen support","381"
"10","Patients at critical care Level-3 facilities","117"
"11","Patients who are critical and on ventilator support","34"
"12","Healthcare Workers vaccinated with 1st dose on the day","35"
"13","Total Healthcare Workers vaccinated with 1st dose","218211"
"14","Frontline Workers vaccinated with 1st dose on the day","82"
"15","Total Frontline Workers vaccinated with 1st dose","1116052"
"16","Healthcare Workers vaccinated with 2nd dose on the day","662"
"17","Total Healthcare Workers vaccinated with 2nd dose","200551"
"18","Frontline Workers vaccinated with 2nd dose on the day","3577"
"19","Total Frontline Workers vaccinated with 2nd dose","962992"
"20","Above 45 Vaccinated with 1st dose on the day","47216"
"21","Total Above 45 Vaccinated with 1st dose","7813316"
"22","Above 45 Vaccinated with 2nd dose on the day","54996"
"23","Total Above 45 Vaccinated with 2nd dose","6159083"
"24","18-44 years age group Vaccinated with 1st dose on the day","94089"
"25","Total 18-44 years age group Vaccinated with 1st dose","11503994"
"26","18-44 years age group Vaccinated with 2nd dose on the day","86699"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7585899"
"28","15-17 years age group Vaccinated with 1st dose on the day","20162"
"29","Total 15-17 years age group Vaccinated with 1st dose","664969"
"30","15-17 years age group Vaccinated with 2nd dose on the day","4883"
"31","Total 15-17 years age group Vaccinated with 2nd dose","20599"
"32","Precautionary dose given on the day","10950"
"33","Total Precautionary dose given","317943"
"34","Total Vaccination 1st dose on the day","141422"
"35","Total Vaccination 2nd dose on the day","145934"
"36","Total Vaccination 1st and 2nd dose on the day","287356"
