"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,570+6","15,421+5","102","47+1","26-Oct-21"
"2","Coochbehar","29,232+13","29,008+14","97","127-1","26-Oct-21"
"3","Darjeeling","57,030+32","56,204+31","538","288+1","26-Oct-21"
"4","Kalimpong","7,024+3","6,934+4","54","36-1","26-Oct-21"
"5","Jalpaiguri","41,919+25","41,188+17","570+4","161+4","26-Oct-21"
"6","Uttar Dinajpur","19,829+8","19,532+6","236","61+2","26-Oct-21"
"7","Dakshin Dinajpur","17,829+30","17,509+14","169","151+16","26-Oct-21"
"8","Malda","33,343+4","33,091+7","186","66-3","26-Oct-21"
"9","Murshidabad","33,958+7","33,580+5","327","51+2","26-Oct-21"
"10","Nadia","73,156+45","71,867+47","855+2","434-4","26-Oct-21"
"11","Birbhum","41,075+25","40,660+12","286","129+13","26-Oct-21"
"12","Purulia","19,410+5","19,271+3","113","26+2","26-Oct-21"
"13","Bankura","36,207+15","35,761+19","274","172-4","26-Oct-21"
"14","Jhargram","12,122+3","12,042+6","27","53-3","26-Oct-21"
"15","Paschim Medinipur","53,483+31","52,707+29","506","270+2","26-Oct-21"
"16","Purba Medinipur","63,038+16","62,482+17","396","160-1","26-Oct-21"
"17","Purba Bardhaman","41,922+22","41,488+25","198","236-3","26-Oct-21"
"18","Paschim Bardhaman","57,644+24","57,092+20","356","196+4","26-Oct-21"
"19","Howrah","98,446+79","96,289+66","1,522","635+13","26-Oct-21"
"20","Hooghly","86,015+73","84,363+70","989","663+3","26-Oct-21"
"21","North 24 Parganas","3,28,640+159","3,22,530+136","4,818+3","1,292+20","26-Oct-21"
"22","South 24 Parganas","1,00,637+79","98,671+66","1,334+2","632+11","26-Oct-21"
"23","Kolkata","3,21,447+272","3,14,220+218","5,140+4","2,087+50","26-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,89,042+976","15,61,973+837","19,096+15","7,973+124",""
