"Total No. of Sample Taken Today","21419"
"Total No. of Positive Cases Detected Today","23"
"Total Positive Cases under Home Isolation (23-11-2021)","107"
"Total No. of Samples Sent till date","13471833"
"Total No. of Samples found Positive till date","771605 
(M: 471474 
F: 300114 
Transgender: 17)"
"Total Positive COVID-19 Patients Recovered / Discharged till date","761398"
"Total Active COVID-19 Patients","131"
"No. of Deaths","10053"
"Total No. of People Vaccinated today","133123 
(1st Dose: 42180, 
2nd Dose: 90943"
"Cumulative Coverage of COVID-19 Vaccination - 1sr Dose","18376572 (89%)"
"Cumulative Coverage of COVID-19 Vaccination – 2nd Dose","9595042 (47%)"
"Cumulative Coverage of Total COVID-19 Vaccination","27971614"
"COVID-19 Today (24-11-2021) Positivity Rate","0.11%"
"COVID-19 Cumulative Positivity Rate","5.74%"
"Recovery Rate","98.68%"
"Fatality Rate","1.30%"
"Tests Per Million Population","531433"
