Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Amritsar,21,0,33,,20,11,130,305,160.0,1.0,187.0,,981.0,6116.0,7996.0,2490891,,,,60399,1843,58399,,2086133,1787250,103881,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Barnala,5,0,2,,0,3,11,16,25.0,1.0,27.0,,80.0,1331.0,1640.0,596294,,,,7634,358,7253,,503057,480065,9456,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Bathinda,25,0,31,,859,85,20,183,196.0,0.0,201.0,,4093.0,3547.0,2542.0,1388859,,,,51904,1424,50268,,1206808,826113,32981,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Faridkot,5,0,4,,2,0,174,80,52.0,0.0,37.0,,209.0,1714.0,7986.0,618008,,,,17122,413,16660,,525046,505801,37858,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Fatehgarh Sahib,19,0,0,,0,7,4,176,87.0,0.0,95.0,,194.0,1522.0,861.0,599814,,,,12403,437,11890,,517234,475352,12558,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Fazilka,10,0,1,,4,0,15,73,37.0,0.0,70.0,,489.0,1257.0,1917.0,1180483,,,,23721,621,23064,,860556,698023,26521,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Ferozepur,9,0,4,,0,83,37,38,74.0,0.0,49.0,,358.0,3026.0,3585.0,2026831,,,,18200,539,17575,,832793,612599,26407,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Gurdaspur,11,0,1,,6,8,199,55,29.0,1.0,22.0,,566.0,1314.0,12380.0,2299026,,,,27169,867,26249,,1442976,1460959,96640,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Hoshiarpur,43,1,37,,10,13,97,415,270.0,3.0,223.0,,986.0,2086.0,12911.0,1582793,,,,41903,1409,40274,,1268962,1206644,102111,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
2022-08-07,PB,422,2,310,11228,1001,841,1792,4320,3091.0,15.0,3188.0,76990.0,17127.0,71565.0,126144.0,Jalandhar,55,0,65,,14,160,382,405,406.0,0.0,411.0,,844.0,2600.0,14945.0,2181753,,,,80185,1948,77836,,1949794,1869596,161618,0,2022-08-10T12:48:38.151941+05:30,29859000,,,"India reports 20,557 cases of COVID-19 infection, 2,603 more deaths as Punjab adds 2,563 old deaths to its tally, Published on : 20 Jul, 2022, 1:33 pm, Business Standard, NetIndian News Network",777086,20395,753682,20304266,24063538,20677426,1213364,0,0.0,0.0
