"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,709+6","15,562+3","102","45+3","28-Nov-21"
"2","Coochbehar","29,625+12","29,399+9","97","129+3","28-Nov-21"
"3","Darjeeling","57,912+12","57,095+20","547","270-8","28-Nov-21"
"4","Kalimpong","7,124+2","7,045+2","54","25","28-Nov-21"
"5","Jalpaiguri","42,394+12","41,644+12","588","162","28-Nov-21"
"6","Uttar Dinajpur","20,057+3","19,760+4","240","57-1","28-Nov-21"
"7","Dakshin Dinajpur","18,474+4","18,122+14","174","178-10","28-Nov-21"
"8","Malda","33,697+6","33,407+8","188","102-2","28-Nov-21"
"9","Murshidabad","34,137+3","33,756+4","330","51-1","28-Nov-21"
"10","Nadia","74,238+19","73,070+21","884+2","284-4","28-Nov-21"
"11","Birbhum","41,611+14","41,164+11","289","158+3","28-Nov-21"
"12","Purulia","19,471+1","19,339+1","114","18","28-Nov-21"
"13","Bankura","36,798+4","36,379+11","276","143-7","28-Nov-21"
"14","Jhargram","12,283+1","12,211+3","27","45-2","28-Nov-21"
"15","Paschim Medinipur","54,060+13","53,397+11","510+1","153+1","28-Nov-21"
"16","Purba Medinipur","63,377+2","62,877+8","400","100-6","28-Nov-21"
"17","Purba Bardhaman","42,545+11","42,170+13","206","169-2","28-Nov-21"
"18","Paschim Bardhaman","58,379+11","57,807+16","360","212-5","28-Nov-21"
"19","Howrah","1,00,503+26","98,377+45","1,534+1","592-20","28-Nov-21"
"20","Hooghly","88,097+44","86,458+46","1,013","626-2","28-Nov-21"
"21","North 24 Parganas","3,33,255+95","3,26,943+102","4,924+4","1,388-11","28-Nov-21"
"22","South 24 Parganas","1,02,829+47","1,00,813+47","1,374","642","28-Nov-21"
"23","Kolkata","3,28,737+163","3,21,314+160","5,239+3","2,184","28-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,15,378+511","15,88,172+571","19,473+11","7,733-71",""
