,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Bagalkote,0,0,0,,10652,5923,0,1.0,1.0,0.0,1.0,,56555.0,120812.0,0,1890826,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35185.0,333.0,34846.0,,1329102,969320,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
1,1,1,1,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Ballari,3,0,2,,202,1853,0,5.0,28.0,0.0,11.0,,29058.0,83856.0,0,2532383,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97834.0,1686.0,96016.0,,1981061,1274171,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
2,2,2,2,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Belagavi,7,0,8,,898,5848,0,24.0,30.0,0.0,26.0,,46495.0,255692.0,0,4778439,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,80035.0,944.0,79015.0,,3483783,2488037,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
3,3,3,3,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Bengaluru Rural,0,0,3,,347,876,0,16.0,20.0,0.0,16.0,,14508.0,41425.0,0,987257,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62126.0,892.0,61192.0,,749051,596563,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
4,4,4,4,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Bengaluru Urban,205,3,147,,7023,21918,0,1082.0,1406.0,20.0,920.0,,126822.0,363034.0,0,9588910,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1258904.0,16365.0,1236936.0,,9585492,7473743,0,1.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
5,5,5,5,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Bidar,1,1,0,,1174,444,0,3.0,1.0,1.0,1.0,,68710.0,61652.0,0,1700018,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24350.0,403.0,23942.0,,1131714,777722,0,4.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
6,6,6,6,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Chamarajanagara,0,0,3,,1468,754,0,18.0,11.0,0.0,33.0,,35740.0,24427.0,0,1020962,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33103.0,503.0,32565.0,,727426,528203,0,11.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
7,7,7,7,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Chikkaballapura,0,0,0,,243,1372,0,6.0,11.0,0.0,4.0,,17008.0,40044.0,0,1254377,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,43989.0,431.0,43542.0,,931495,662195,0,1.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
8,8,8,8,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Chikkamagaluru,2,0,11,,159,664,0,21.0,98.0,0.0,28.0,,14942.0,53035.0,0,1137753,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51393.0,396.0,50819.0,,774351,550017,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
9,9,9,9,2021-12-12,KA,330.0,4.0,304.0,118696,36828,62824,0,2001.0,2336.0,31.0,2109.0,748389.0,888835.0,2251743.0,0.0,Chitradurga,2,0,2,,507,425,0,22.0,4.0,0.0,10.0,,24683.0,35319.0,0,1660378,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36743.0,209.0,36500.0,,1201045,839347,0,0.0,2022-01-22T01:26:21.079899+05:30,65798000,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,3000435.0,38261.0,2954817.0,54575647.0,46526871,33806132,0,29.0,0.0,0.0
