,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Almora,0,0,2,47,74,552,0,4,7.0,0.0,7.0,1305.0,961.0,9400.0,0,621927,,,616 cases were recorded as Migrated / Others,12231,196,11411,244398.0,382338,269654,0,616,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
1,1,1,1,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Bageshwar,0,0,1,482,20,196,0,0,1.0,0.0,1.0,2412.0,216.0,2031.0,0,259840,,,25 cases were recorded as Migrated / Others,5766,60,5680,211990.0,185592,156027,0,25,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
2,2,2,2,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Chamoli,0,0,0,231,0,366,0,2,2.0,0.0,1.0,2643.0,207.0,7913.0,0,391114,,,207 cases were recorded as Migrated / Others,12249,62,11978,298109.0,276034,241458,0,207,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
3,3,3,3,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Champawat,1,0,0,1126,7,26,0,0,6.0,0.0,2.0,5987.0,591.0,3992.0,0,259315,,,189 cases were recorded as Migrated / Others,7614,53,7365,250049.0,185954,145786,0,189,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
4,4,4,4,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Dehradun,6,0,5,1487,611,3163,0,59,44.0,0.0,39.0,13651.0,12929.0,57295.0,0,1698560,,,603 cases were recorded as Migrated / Others,112612,3524,108435,2000310.0,1519241,1157613,0,603,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
5,5,5,5,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Haridwar,1,0,4,3820,461,2934,0,9,9.0,1.0,15.0,29134.0,10890.0,88770.0,0,1927029,,,1389 cases were recorded as Migrated / Others,51564,1023,49139,2172307.0,1495201,1029046,0,1389,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,3.0
6,6,6,6,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Nainital,4,0,11,304,251,1115,0,9,15.0,0.0,39.0,8529.0,5572.0,34501.0,0,955128,,,134 cases were recorded as Migrated / Others,39324,946,38211,587263.0,742657,544727,0,134,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
7,7,7,7,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Pauri Garhwal,0,0,4,778,12,122,0,20,8.0,0.0,24.0,7471.0,1733.0,11461.0,0,686527,,,701 cases were recorded as Migrated / Others,17731,315,16702,409326.0,441470,310631,0,701,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
8,8,8,8,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Pithoragarh,0,0,0,6,80,403,0,2,3.0,0.0,0.0,3192.0,1061.0,9309.0,0,485993,,,108 cases were recorded as Migrated / Others,10270,182,9975,227175.0,323527,243372,0,108,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
9,9,9,9,2021-12-12,UT,17,0,27,11229,1945,12726,0,113,106.0,1.0,131.0,93116.0,47188.0,314078.0,0.0,Rudraprayag,2,0,0,398,5,133,0,0,4.0,0.0,0.0,2694.0,306.0,1852.0,0,236857,,,159 cases were recorded as Migrated / Others,8805,106,8536,202043.0,172524,132360,0,159,2022-01-22T02:35:37.955507+05:30,11141000,,,6176 cases were recorded as Migrated / Others,344459,7412,330730,8214043,7670186,5666233,0,6176,7.0,0.0
