"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,441+7","15,267+6","101","73+1","30-Sep-21"
"2","Coochbehar","28,910+19","28,641+15","96","173+4","30-Sep-21"
"3","Darjeeling","56,313+28","55,369+37","530","414-9","30-Sep-21"
"4","Kalimpong","6,908+8","6,790+5","53","65+3","30-Sep-21"
"5","Jalpaiguri","41,493+15","40,694+21","564","235-6","30-Sep-21"
"6","Uttar Dinajpur","19,706+2","19,440+3","235","31-1","30-Sep-21"
"7","Dakshin Dinajpur","17,469+10","17,169+12","169","131-2","30-Sep-21"
"8","Malda","33,176+22","32,858+11","186","132+11","30-Sep-21"
"9","Murshidabad","33,832+1","33,479+2","326","27-1","30-Sep-21"
"10","Nadia","72,030+43","70,649+51","812+1","569-9","30-Sep-21"
"11","Birbhum","40,803+5","40,418+9","285","100-4","30-Sep-21"
"12","Purulia","19,355+2","19,216+2","113","26","30-Sep-21"
"13","Bankura","35,792+15","35,297+20","273+2","222-7","30-Sep-21"
"14","Jhargram","11,966+7","11,848+8","27","91-1","30-Sep-21"
"15","Paschim Medinipur","52,841+39","51,956+33","503","382+6","30-Sep-21"
"16","Purba Medinipur","62,606+26","61,881+30","394","331-4","30-Sep-21"
"17","Purba Bardhaman","41,276+20","40,831+22","194","251-2","30-Sep-21"
"18","Paschim Bardhaman","57,220+10","56,672+18","353","195-8","30-Sep-21"
"19","Howrah","96,908+40","94,914+43","1,514+2","480-5","30-Sep-21"
"20","Hooghly","84,422+69","82,920+45","969","533+24","30-Sep-21"
"21","North 24 Parganas","3,25,408+116","3,19,469+119","4,727+4","1,212-7","30-Sep-21"
"22","South 24 Parganas","99,174+58","97,313+54","1,309","552+4","30-Sep-21"
"23","Kolkata","3,16,663+146","3,10,247+128","5,070+4","1,346+14","30-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,69,778+708","15,43,401+694","18,806+13","7,571+1",""
