"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,785+13","18,313+40","110","362-27","13-Feb-22"
"2","Coochbehar","33,884+12","33,428+39","105","351-27","13-Feb-22"
"3","Darjeeling","68,865+12","67,671+69","591+1","603-58","13-Feb-22"
"4","Kalimpong","8,483+1","8,300+14","57","126-13","13-Feb-22"
"5","Jalpaiguri","49,441+25","48,256+60","642","543-35","13-Feb-22"
"6","Uttar Dinajpur","25,066+3","24,595+24","263+2","208-23","13-Feb-22"
"7","Dakshin Dinajpur","22,969+21","22,507+29","193","269-8","13-Feb-22"
"8","Malda","44,320+7","43,690+49","197","433-42","13-Feb-22"
"9","Murshidabad","41,555+1","40,920+32","354","281-31","13-Feb-22"
"10","Nadia","87,411+41","85,820+71","934","657-30","13-Feb-22"
"11","Birbhum","57,538+15","56,677+58","346","515-43","13-Feb-22"
"12","Purulia","24,176+1","23,879+20","121","176-19","13-Feb-22"
"13","Bankura","43,743+11","43,080+43","286","377-32","13-Feb-22"
"14","Jhargram","15,512+6","15,351+14","30","131-8","13-Feb-22"
"15","Paschim Medinipur","62,412+5","61,511+43","529","372-38","13-Feb-22"
"16","Purba Medinipur","67,753+4","67,113+24","435+2","205-22","13-Feb-22"
"17","Purba Bardhaman","55,287+11","54,665+44","237+1","385-34","13-Feb-22"
"18","Paschim Bardhaman","75,500+6","74,685+44","430+2","385-40","13-Feb-22"
"19","Howrah","1,24,852+10","1,22,767+51","1,635","450-41","13-Feb-22"
"20","Hooghly","1,07,781+13","1,06,149+59","1,116+2","516-48","13-Feb-22"
"21","North 24 Parganas","4,02,370+49","3,95,319+198","5,308+9","1,743-158","13-Feb-22"
"22","South 24 Parganas","1,27,033+19","1,24,836+79","1,499","698-60","13-Feb-22"
"23","Kolkata","4,46,419+34","4,38,960+210","5,619+4","1,840-180","13-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,11,221+320","19,78,555+1,314","21,040+23","11,626-1,017",""
