,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Anjaw,0,0,0,0,2,7,0,0.0,0.0,0.0,0.0,13.0,34.0,21089,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21036,12125,9566,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
1,1,1,1,1,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Changlang,0,0,0,0,27,104,0,0.0,0.0,0.0,7.0,139.0,1328.0,147951,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3787,79529,93904,73089,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
2,2,2,2,2,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,East Kameng,0,0,0,0,0,52,0,0.0,0.0,0.0,0.0,18.0,235.0,78413,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23566,18856,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
3,3,3,3,3,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,East Siang,0,0,0,9,25,48,1,0.0,0.0,1.0,84.0,94.0,391.0,99019,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3223,17,3205,61990,56061,46247,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
4,4,4,4,4,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Kamle,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,23.0,22256,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,7474,4806,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
5,5,5,5,5,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Kra Daadi,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,0,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6067,6489,4188,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
6,6,6,6,6,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Kurung Kumey,0,0,0,0,19,13,0,0.0,0.0,0.0,0.0,70.0,133.0,89717,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9174,10204,6950,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
7,7,7,7,7,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Lepa Rada,0,0,0,1,0,0,0,0.0,0.0,0.0,7.0,6.0,53.0,0,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16799,13538,11197,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
8,8,8,8,8,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Lohit,1,0,0,10,5,38,0,1.0,0.0,1.0,90.0,82.0,368.0,145538,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2890,26,2863,49464,33003,27304,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
9,9,9,9,9,2021-12-24,AR,2,0,1,157,275,865,18,10.0,0.0,21.0,1282.0,1789.0,7320.0,Longding,0,0,0,0,1,10,0,0.0,0.0,0.0,10.0,38.0,93.0,60000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19944,20271,10700,2021-12-24 21:55:32,1504000,2021-12-24 19:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55330,280,55031,1191952,803897,645646,0,0,0,0,0
