,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Almora,1,0,2,322,106,1385,0,6,4.0,0.0,5.0,2451.0,978.0,10499.0,0,621927,,,620 cases were recorded as Migrated / Others,12242,196,11417,249068.0,384448,288628,0,620,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,1.0
1,1,1,1,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Bageshwar,0,0,0,1087,27,139,0,1,0.0,1.0,0.0,3356.0,190.0,1080.0,0,259840,,,25 cases were recorded as Migrated / Others,5767,61,5681,217380.0,185931,158338,0,25,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
2,2,2,2,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Chamoli,0,0,1,333,28,1363,0,2,1.0,0.0,3.0,2538.0,111.0,4248.0,0,391114,,,207 cases were recorded as Migrated / Others,12251,62,11981,302689.0,276286,249908,0,207,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
3,3,3,3,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Champawat,1,0,1,499,74,410,0,5,1.0,0.0,3.0,7160.0,557.0,3059.0,0,259315,,,189 cases were recorded as Migrated / Others,7617,53,7373,262836.0,186871,150389,0,189,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
4,4,4,4,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Dehradun,8,0,5,1906,2217,7923,0,27,59.0,0.0,47.0,12585.0,12501.0,47601.0,0,1698560,,,603 cases were recorded as Migrated / Others,112709,3524,108507,2022537.0,1540019,1241579,0,603,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
5,5,5,5,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Haridwar,0,0,1,3960,1358,11171,0,9,19.0,0.0,3.0,33967.0,6842.0,52984.0,0,1927029,,,1395 cases were recorded as Migrated / Others,51590,1024,49146,2230531.0,1506958,1113455,0,1395,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,1.0
6,6,6,6,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Nainital,5,0,3,1234,964,4276,0,19,30.0,1.0,12.0,10235.0,5335.0,29313.0,0,955128,,,135 cases were recorded as Migrated / Others,39367,947,38245,605580.0,751263,595252,0,135,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
7,7,7,7,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Pauri Garhwal,3,0,0,968,281,1496,0,8,5.0,0.0,8.0,7357.0,1860.0,11744.0,0,686527,,,701 cases were recorded as Migrated / Others,17739,315,16715,421340.0,444530,331645,0,701,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
8,8,8,8,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Pithoragarh,1,0,1,1170,132,1741,0,2,14.0,0.0,3.0,5911.0,910.0,11955.0,0,485993,,,108 cases were recorded as Migrated / Others,10291,182,9981,236940.0,325224,261755,0,108,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
9,9,9,9,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Rudraprayag,1,0,0,442,41,322,0,2,1.0,0.0,3.0,3075.0,200.0,1962.0,0,236857,,,159 cases were recorded as Migrated / Others,8806,106,8540,206868.0,172876,135689,0,159,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
10,10,10,10,2021-12-24,UT,27,0,14,14578,6919,45119,0,86,171.0,2.0,89.0,115970.0,39869.0,262355.0,0.0,Tehri Garhwal,2,0,0,520,219,1171,0,0,4.0,0.0,0.0,3337.0,1221.0,8353.0,0,616409,,,899 cases were recorded as Migrated / Others,15844,110,14831,319113.0,394273,298131,0,899,2022-01-22T02:36:55.084145+05:30,11141000,,,6190 cases were recorded as Migrated / Others,344724,7415,330886,8410797,7737762,6109781,0,6190,2.0,0.0
